image_id,validation_index,source_filename,roi_x,roi_y,roi_width,roi_height,roi_mse_improvement,roi_texture_energy,roi32_improvement,roi40_improvement,roi48_improvement,roi64_improvement,local_psnr_global,local_psnr_hard,delta_local_psnr,p95_global,p95_hard,delta_p95_reduction,roi_residual_energy_reduction,roi_structured_tv_reduction,global_patch_mse_mean,hard_patch_mse_mean,global_gini,hard_gini,roi_ciede2000_hard,roi_ciede2000_oklab,roi_ciede2000_reduction,roi_chroma_error_hard,roi_chroma_error_oklab,roi_chroma_reduction,semantic_proxy_mean_rgb,semantic_proxy_texture,rank_main,external_local_range,external_vs_hard_local_gap,external_score_raw,external_selection_score,rank_external,roi_local_mse_hidden,roi_local_mse_maskwm,roi_local_mse_global,roi_local_mse_hard,roi_local_mse_oklab,content_diversity_distance
0805,4,0805.png,56,80,32,32,0.00022532575530931354,0.036937326192855835,0.0002253259881399572,0.00021807869896292687,0.0001933835188133849,0.00016152588068507612,31.507419641574337,33.17483465625291,0.91027129320738,0.0006992563139647245,0.0005815565673401579,0.00011769974662456661,0.0039389668963849545,0.004993187263607979,0.000601240317337215,0.0004715288523584604,0.04787292052889831,0.0538052168186022,5.124279975891113,2.788848876953125,2.3354310989379883,5.582841873168945,2.9860384464263916,2.5968034267425537,0.5749167799949646,0.039211541414260864,19,0.0006219671777216718,3.493173426249996e-05,0.00033717648802849003,0.13683138452950794,37,0.0008273269049823284,0.00020535972726065665,0.0007067373371683061,0.0004814115818589926,0.00014927574375178665,
0841,40,0841.png,60,12,32,32,0.0002468324382789433,0.055756550282239914,0.00024683267110958695,0.00022750692442059518,0.0002087156753987074,0.00019042387430090457,31.190309208332163,32.895105480898735,1.10740993000055,0.0007579139492008835,0.0005866141873411834,0.00017129976185970008,0.004023544955998659,0.006812257692217827,0.0006340735126286745,0.0004947173874825239,0.06998716912048805,0.05441851665532121,6.737977981567383,3.984156608581543,2.75382137298584,6.470221996307373,3.658116340637207,2.812105655670166,0.2665790617465973,0.02992689236998558,12,0.0002354211756028235,0.0002262974448967725,0.0002345101223909296,0.1363482337757612,38,0.0008574477396905422,0.0006220265640877187,0.0007602721452713013,0.000513439706992358,0.00016788906941656023,
0842,41,0842.png,40,76,32,32,0.00026032328605651855,0.02627742290496826,0.0002603234024718404,0.0002498871460556984,0.00023539110811220275,0.00019359641009941697,30.822948336677356,32.463732876284794,0.8605204232680634,0.0007654087530681863,0.0006174830923555419,0.00014792566071264446,0.004421738442033529,0.007621545344591141,0.0006228702841326594,0.000506517244502902,0.044092745025385884,0.041572329334242764,7.190127372741699,4.123696327209473,3.0664310455322266,6.739691257476807,3.6646156311035156,3.075075626373291,0.6015847325325012,0.03774707019329071,22,0.00043142781942151487,0.0,0.0002462071759509854,0.13153228407768866,39,0.0005848945002071559,0.00015346668078564107,0.0008273802814073861,0.0005670569953508675,0.0001688010524958372,
0828,27,0828.png,12,28,32,32,0.0001511001610197127,0.0645584762096405,0.00015110023377928883,0.00013762508518993854,0.00011387768770671553,9.266963024856523e-05,31.116235124346126,32.060347128287034,0.505711025541892,0.0007282535370904952,0.0006253314204514027,0.00010292211663909256,0.002289184834808111,0.0028131194412708282,0.0005612891400232911,0.000510448298882693,0.05898777414608061,0.04769123948252139,6.341337203979492,3.8243355751037598,2.5170016288757324,6.959243297576904,4.039220809936523,2.920022487640381,0.1899133324623108,0.03473580628633499,44,0.00037956476444378495,0.00045230487012304366,0.000359330880746711,0.12612240741685293,40,0.0008847730350680649,0.0012643377995118499,0.0007733507081866264,0.0006222505471669137,0.00021634803852066398,
0810,9,0810.png,56,8,40,40,0.00027409172616899014,0.035503807067871096,0.00027213507564738393,0.00027409160509705543,0.0002441059591041671,0.00022323823941405863,30.866851364617585,32.636300628827485,1.2395424795227825,0.0008347580005647615,0.0006310225726338103,0.00020373542793095112,0.00457331258803606,0.005812980234622955,0.0007205619476735592,0.0005253134295344353,0.04934514487801621,0.0631556649840712,5.200739860534668,3.0101330280303955,2.1906068325042725,6.1700639724731445,3.519545078277588,2.6505188941955566,0.4251464307308197,0.02727471850812435,4,0.00022450226242654026,0.0,0.00015584436332574116,0.11534154515971057,41,0.000526110699865967,0.0003016084374394268,0.0008190583903342485,0.0005449666641652584,0.00017914768250193447,
0801,0,0801.png,56,12,32,32,0.000212931539863348,0.07257021963596344,0.00021293167083058506,0.00020856019109487532,0.00017526951463272175,0.00015651083958800882,31.347365542632126,32.837147370485766,0.7611671707750176,0.0007036850292934105,0.000604088039835915,9.959698945749551e-05,0.003449931275099516,0.005932213738560677,0.0006089428788982332,0.00047917169285938144,0.05913849054079483,0.07372448222790462,6.345925807952881,3.9738245010375977,2.372101306915283,6.002140998840332,3.544329881668091,2.457811117172241,0.4834509789943695,0.04462282359600067,32,9.605730883777142e-05,0.0003356786910444498,0.00020329963881522418,0.11400054283711453,42,0.0009040450095199049,0.0008079877006821334,0.0007332692039199173,0.0005203376640565693,0.00018400784756522626,
0839,38,0839.png,60,56,32,32,0.0002741716452874243,0.0416407585144043,0.00027417170349508524,0.00024882256984710694,0.0002274267737650209,0.0002237039152532816,30.737946518701328,32.44459022581341,1.2943654315412552,0.0007802785694366321,0.0005909775063628331,0.00018930106307379901,0.004640226252377033,0.006336808204650879,0.0005851536989212036,0.00044334621634334326,0.11414738924295187,0.11039839067932923,5.844408988952637,3.131450653076172,2.712958335876465,6.70673942565918,3.6429178714752197,3.06382155418396,0.24716079235076904,0.026952747255563736,3,0.0001460959028918296,0.0,0.00012057748535880819,0.10562097886505366,43,0.0005779812345281243,0.0004318853316362947,0.0008437336073257029,0.0005695619620382786,0.00016829701780807227,
0804,3,0804.png,72,44,32,32,0.00017456349451094866,0.07233518362045288,0.0001745634654071182,0.00017036184668540956,0.00015519983652565215,0.00013841950567439198,31.17019455090881,32.29709199971184,0.7072207351570476,0.0007749446958769113,0.0006629127310588956,0.0001120319648180157,0.0027472791261970997,0.003062877804040909,0.0006703090621158481,0.0005751521093770862,0.028950641520935776,0.03777762590860508,6.322522163391113,3.7896556854248047,2.5328664779663086,6.2046098709106445,3.5524063110351562,2.6522035598754883,0.5133379101753235,0.048671506345272064,37,7.353955879807472e-05,0.00043704506242647767,0.00022097127221059053,0.10173442020562393,44,0.0010630529141053557,0.000989513355307281,0.0007638015667907894,0.0005892380722798407,0.0002056530211120844,
0830,29,0830.png,52,88,32,32,0.0002569670614320785,0.0375557541847229,0.000256967032328248,0.0002307862974703312,0.00021738680596980784,0.00020804317318834364,31.431573130984894,33.351499888767194,1.1683250885716845,0.0007732310623396188,0.000592167372815311,0.00018106368952430785,0.0045026130974292755,0.006389442831277847,0.0006543375202454627,0.0004997493233531713,0.038343436017998084,0.03147113056814121,5.758655071258545,3.496001720428467,2.262653350830078,5.743605613708496,3.378200054168701,2.365405559539795,0.5022552609443665,0.02561779133975506,9,0.00010546334669925272,3.4154814784415066e-05,0.00011080610347562471,0.0943824625248236,45,0.000549107848200947,0.0004436445015016943,0.0007191884214989841,0.0004622213600669056,0.000160757263074629,
0816,15,0816.png,8,56,40,40,0.0002330016577616334,0.05009637355804444,0.00023006949049886316,0.00023300165310502052,0.0002154738176614046,0.00020695588318631053,31.393298692551586,33.075470368717816,1.2053862953620786,0.0007148068398237228,0.0005444703856483102,0.00017033645417541265,0.004010168835520744,0.0052948687225580215,0.0006173774017952383,0.000467450066935271,0.042494614854600175,0.04768983702973638,6.532372951507568,3.938446044921875,2.5939269065856934,6.062523365020752,3.4840219020843506,2.5785014629364014,0.5161490440368652,0.0287901870906353,6,8.240767056122422e-05,8.32242367323488e-05,0.00011281226616119966,0.0831652713710399,46,0.0006169810658320785,0.0005345733952708542,0.0007255546515807509,0.0004925529938191175,0.00016493481234647334,
0813,12,0813.png,20,56,32,32,0.0001945231924764812,0.0715024396777153,0.00019452323613222688,0.00018574059009552002,0.00015665160026401281,0.0001352470862912014,31.25902638396997,32.56636027467853,0.2748913000002524,0.0009228794806404039,0.0009185075905406848,4.371890099719167e-06,0.003141131019219756,0.004667352885007858,0.0007026279927231371,0.0006177738541737199,0.07050796796978756,0.09633366156222568,6.632102966308594,4.159482955932617,2.4726200103759766,6.372519016265869,3.7322609424591064,2.6402580738067627,0.4564584791660309,0.03967069834470749,46,6.650760769844055e-05,0.00025076617021113634,0.0001566012215334922,0.0829560765026612,47,0.0007713264203630388,0.0008378340280614793,0.0007483372464776039,0.0005538140540011227,0.00019291811622679234,
0844,43,0844.png,12,28,40,40,0.00018016318790614605,0.0035044273734092714,0.00017977235256694257,0.0001801632158458233,0.00016408972442150116,0.00016036731540225446,31.14402296705849,32.304342845254794,0.25867437933082016,0.0009235794423148036,0.000887320187757723,3.625925455708057e-05,0.0032673426903784275,0.0038403328508138657,0.0007309925276786089,0.0006563406786881387,0.07079726635802125,0.06480485056794805,5.9200005531311035,3.3754632472991943,2.544537305831909,6.028929233551025,3.323366641998291,2.7055625915527344,0.7418401837348938,0.016573220491409302,47,0.0004749063555209432,0.0,0.00024974049756565364,0.08100138107522316,48,0.0005291707348078489,5.426437928690575e-05,0.000768418307416141,0.000588255119509995,0.00019788100325968117,
0845,44,0845.png,80,44,32,32,0.00019036803860217333,0.0054182857275009155,0.00019036815501749516,0.0001815740205347538,0.00016132126458817057,0.0001378395827487111,31.537533973310694,32.91166524222392,0.9126117104000215,0.0007200566324172541,0.0005872736219316721,0.00013278301048558205,0.00345016922801733,0.005799910053610802,0.0006171160493977368,0.0005038806702941656,0.03871281369463503,0.03919056648676728,6.082221984863281,3.8007144927978516,2.2815074920654297,5.622697353363037,3.350754499435425,2.2719428539276123,0.6150885820388794,0.036584313958883286,18,0.0003095327701885253,0.0,0.00017736335430527106,0.06750428007344066,49,0.0004424243525136262,0.0001328915823251009,0.0007018537144176662,0.0005114856758154929,0.00019657716620713472,
0827,26,0827.png,52,64,32,32,0.00014809309504926205,0.038046881556510925,0.00014809300773777068,0.00014425644651055335,0.00013461822850836648,0.00012152300769230351,31.099813374153506,32.01910793089707,0.7174767353117169,0.0006906999042257667,0.0005749308475060388,0.00011576905671972781,0.0025228476151823997,0.0026043839752674103,0.0005639127921313047,0.00047867544344626367,0.04722717072113629,0.04347169207443019,7.1287946701049805,4.352112293243408,2.7766823768615723,7.026902198791504,3.965266466140747,3.061635732650757,0.14246866106987,0.0149943633005023,35,0.0002654495765455067,0.0,0.00014907092845533042,0.03249949453383665,50,0.000734495057258755,0.00046904548071324825,0.000776280474383384,0.0006281873793341219,0.0002113828668370843,
