method,image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,global_dists,global_gmsd,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share
Hard Patch16 stride8 Top25,8,0.00018491419905330986,37.3302973928032,0.9777325391769409,0.9924606084823608,nan,nan,0.0020306785590946674,0.9721419215202332,0.9724729657173157,0.9626471102237701,0.9591726064682007,0.9566566348075867,0.01330035924911499,0.0013074399903416634,0.0013464119983837008,0.00021929560170974582,0.00022345570687321015,36.589700786386764,0.07394041248758106,0.13034287446683293,1.2220597908837254,0.15275747386046568
Hard Patch16 stride8 Top25,9,0.00027572541148401797,35.59523206477775,0.9776057600975037,0.9915742874145508,nan,nan,0.0031290699262171984,0.9739466905593872,0.97410649061203,0.9657345414161682,0.9646227359771729,0.9640722274780273,0.009483754634857178,0.000695713039021939,0.0007496016332879663,0.0003621193172875792,0.0003792683710344136,34.41148307086798,0.12441430304629401,0.22080626850812082,1.3878809896125779,0.17348512370157224
Hard Patch16 stride8 Top25,10,0.00019118533236905932,37.18545429609752,0.9512957334518433,0.9836880564689636,nan,nan,0.0025982935912907124,0.9428162574768066,0.9408137202262878,0.9229956865310669,0.9049039483070374,0.8873022794723511,0.03590977191925049,0.0008214103290811181,0.000845447473693639,0.0002149485080735758,0.00021736765120294876,36.67665564911533,0.059477513898923806,0.10543290742258529,1.1454079843387477,0.14317599804234346
Hard Patch16 stride8 Top25,11,0.0002058855607174337,36.86374110500148,0.9388017654418945,0.9791363477706909,nan,nan,0.001768838963471353,0.9343540072441101,0.9442691802978516,0.8699863255023956,0.8361878395080566,0.8255950212478638,0.10808134078979492,0.0018574749119579792,0.0024183711502701044,0.00023318445892073214,0.00024017758187255822,36.32300397437372,0.05457779559007454,0.09644769824181249,1.1701271301641356,0.14626589127051695
Hard Patch16 stride8 Top25,12,0.0001746107154758647,37.579291081147375,0.9605247378349304,0.9869062900543213,nan,nan,0.001760398969054222,0.9518417716026306,0.9533427953720093,0.9135520458221436,0.8990586996078491,0.8899022340774536,0.054284095764160156,0.00294598494656384,0.0032321210019290447,0.00021012534853070974,0.00021971797832520679,36.77521553196311,0.07206820231985646,0.13566166881353728,1.2706627851305445,0.15883284814131807
Hard Patch16 stride8 Top25,13,0.00025841910974122584,35.87675374003973,0.9823362231254578,0.9929261207580566,nan,nan,0.002316695172339678,0.9795215129852295,0.9818027019500732,0.9707515835762024,0.9696108102798462,0.9692501425743103,0.01219189167022705,0.0024982113391160965,0.0029389364644885063,0.00030951359076425433,0.0003136483283014968,35.09320276322922,0.08745544386570435,0.15328445682424222,1.2407434247820044,0.15509292809775055
Hard Patch16 stride8 Top25,14,0.00018162497144658118,37.408244409697275,0.9169412851333618,0.9714731574058533,nan,nan,0.0022972680162638426,0.9108455181121826,0.9181159138679504,0.8626144528388977,0.8545973300933838,0.8512111902236938,0.06351858377456665,0.001764251384884119,0.00228459807112813,0.0002041464322246611,0.00021178965107537806,36.900582056439085,0.05669404690404218,0.10001295723599725,1.1705162745611164,0.14631453432013955
Hard Patch16 stride8 Top25,15,0.00024493029923178256,36.10957486924171,0.982762336730957,0.9940319061279297,nan,nan,0.001711784047074616,0.9780277013778687,0.9808895587921143,0.9613431990146637,0.958340048789978,0.9567669630050659,0.02254951000213623,0.0010904055088758469,0.001496992539614439,0.0002870822499971837,0.0002945621599792503,35.41993658658434,0.08764534490048556,0.15561712101603878,1.2057685140634773,0.15072106425793466
Hard Patch16 stride8 Top25,16,0.00018526783969718963,37.32199962517224,0.9564635157585144,0.9850649833679199,nan,nan,0.0021930329967290163,0.9499431848526001,0.9570484161376953,0.9081095159053802,0.897406816482544,0.8962925672531128,0.05964159965515137,0.0006240038201212883,0.0006294622435234487,0.00022984913084656,0.0002331725372641813,36.3855713415538,0.10395262625936445,0.18376332298892423,1.3076739756754474,0.16345924695943093
Hard Patch16 stride8 Top25,17,0.00018704839749261737,37.28046008198707,0.9185096025466919,0.97156822681427,nan,nan,0.0019719693809747696,0.9122937917709351,0.9314671754837036,0.8277202844619751,0.8187835216522217,0.8128398656845093,0.11268365383148193,0.0009204291272908449,0.0009550987160764635,0.00021748132712673396,0.00022228467059903778,36.62578025486132,0.07786181612576032,0.13699389689662014,1.1897403194518092,0.14871753993147616
Hard Patch16 stride8 Top25,18,0.00025563500821590424,35.92379671507827,0.9801637530326843,0.9927821159362793,nan,nan,0.002519042929634452,0.9768062829971313,0.9773319959640503,0.9672756493091583,0.9605624675750732,0.9582210779190063,0.01676952838897705,0.0008393459138460457,0.0009143201750703156,0.0003108057426288724,0.00032854214077815413,35.07510965517872,0.09382283277421775,0.16853978070423464,1.2858665650600896,0.1607333206325112
Hard Patch16 stride8 Top25,19,0.0004064222739543766,33.910224985824186,0.9807958602905273,0.9925476908683777,nan,nan,0.002875551115721464,0.9769545793533325,0.9783787727355957,0.9688910841941833,0.9656763672828674,0.9627403616905212,0.012702405452728271,0.0012602319475263357,0.001280390890315175,0.0005347840487957001,0.0005454203201225027,32.71821555081185,0.13136948069949614,0.2590739007399042,1.493701425063883,0.18671267813298537
Hard Patch16 stride8 Top25,20,0.00018435103993397206,37.343544081728,0.9695984721183777,0.9898709058761597,nan,nan,0.0013116112677380443,0.9634139537811279,0.9713097810745239,0.9404599368572235,0.9256874322891235,0.9145784378051758,0.04562234878540039,0.0006839612615294755,0.0006876141997054219,0.000207537756068632,0.00021100565572851337,36.829028832379166,0.061516083688753345,0.10826603913095945,1.1557738646388664,0.1444717330798583
Hard Patch16 stride8 Top25,21,0.000362342776497826,34.408803921583264,0.9780752658843994,0.9922018051147461,nan,nan,0.0027950885705649853,0.9720121622085571,0.9748538732528687,0.958641767501831,0.9349056482315063,0.9192911982536316,0.039948225021362305,0.0008367651025764644,0.0008405392873100936,0.00047288002679124475,0.0004913863667752594,33.25249029054006,0.14219556480391315,0.2513302534599146,1.364616176258667,0.17057702203233338
Hard Patch16 stride8 Top25,22,0.00021127976651769131,36.75142091733612,0.948384165763855,0.9822301268577576,nan,nan,0.001456823549233377,0.9417433738708496,0.9438715577125549,0.9076979458332062,0.9056416153907776,0.9039742946624756,0.038229942321777344,0.0007128039142116904,0.0007171380566433072,0.0002841263194568455,0.00029536677175201476,35.464885344381244,0.13612124079105997,0.24078639900168752,1.4287475778725462,0.17859344723406828
Hard Patch16 stride8 Top25,23,0.00022294749214779586,36.51797408501633,0.9356405138969421,0.9778627157211304,nan,nan,0.001483045518398285,0.9292141199111938,0.9359703063964844,0.8727963864803314,0.8570736646652222,0.8468647003173828,0.07889664173126221,0.0007209716131910682,0.0008759876945987344,0.00025842938339337707,0.00026185553724644706,35.876581086331804,0.06935248602216933,0.12192538924092966,1.1761793345191995,0.14702241681489994
Hard Patch16 stride8 Top25,24,0.00019828851509373635,37.02702439480329,0.944255530834198,0.9816686511039734,nan,nan,0.0015229011187329888,0.9341180920600891,0.9355907440185547,0.9126369655132294,0.9084451198577881,0.9073385000228882,0.0271456241607666,0.0006723202532157302,0.0006955916178412735,0.000229913872317411,0.0002355842589167878,36.38434823906259,0.0634354240427694,0.1121296370658008,1.1905884743649895,0.1488235592956237
Hard Patch16 stride8 Top25,25,0.0002253810380352661,36.47082625215648,0.947830080986023,0.982860267162323,nan,nan,0.0021946649067103863,0.9394323229789734,0.9390435218811035,0.9120104610919952,0.9090771675109863,0.9082794189453125,0.029966354370117188,0.005678566172719002,0.006164439953863621,0.0003157114260829985,0.00034067354135913774,35.00709700036834,0.14468946121259652,0.2709403671786457,1.558913592586163,0.19486419907327038
Hard Patch16 stride8 Top25,26,0.00024330943415407091,36.1384105127625,0.9343705177307129,0.9753097295761108,nan,nan,0.003566640429198742,0.9299454689025879,0.9363359212875366,0.8940930664539337,0.8858156800270081,0.8781263828277588,0.050520241260528564,0.001499264151789248,0.001652809209190309,0.0003153930592816323,0.0003247224885853939,35.011478682324004,0.12326332793328221,0.21655714626089206,1.3367093455849972,0.16708866819812465
Hard Patch16 stride8 Top25,27,0.00022055866429582238,36.56475876983487,0.9254878759384155,0.9740545153617859,nan,nan,0.001115255756303668,0.9180257320404053,0.9535660147666931,0.8175693154335022,0.8142731785774231,0.8128041625022888,0.13929283618927002,0.0007841190090402961,0.0008402590174227953,0.0002434065827401355,0.00024696559194126166,36.1366768079347,0.057651838705691766,0.10954110052636155,1.1348257359652116,0.14185321699565145
Hard Patch16 stride8 Top25,28,0.00021056795958429575,36.76607711186377,0.9592694044113159,0.9858195185661316,nan,nan,0.0031531495042145252,0.9534796476364136,0.9583002924919128,0.9337920844554901,0.923490583896637,0.9186218976974487,0.03480970859527588,0.0014956898521631956,0.0016775352414697409,0.0002589580253697932,0.0002702884376049042,35.86770625214505,0.08284959195979352,0.15283570285669892,1.2942997296821772,0.16178746621027215
Hard Patch16 stride8 Top25,29,0.0001706725306576118,37.67836371936259,0.9579309821128845,0.9860917925834656,nan,nan,0.001874824520200491,0.9514140486717224,0.9492095708847046,0.932832270860672,0.9231718182563782,0.9183459281921387,0.026037752628326416,0.0012629248667508364,0.0013674909714609385,0.00021704650134779513,0.00022610680753132328,36.634472103209866,0.10449824082229468,0.1862289427939646,1.3340465125719876,0.16675581407149845
Hard Patch16 stride8 Top25,30,0.00018067857308778912,37.43093347945414,0.980083167552948,0.9933812022209167,nan,nan,0.0019176483619958162,0.9744311571121216,0.9743361473083496,0.9664718508720398,0.9607187509536743,0.9588570594787598,0.013617396354675293,0.0005706650554202497,0.0006363525753840804,0.00020834538736380637,0.00021133989866939373,36.81216110107692,0.0720446268721314,0.12693035785583368,1.1883305616212223,0.1485413202026528
Hard Patch16 stride8 Top25,31,0.00019200028327759355,37.1669813053705,0.9832891821861267,0.9941999316215515,nan,nan,0.0017050218302756548,0.9787517189979553,0.9794278144836426,0.9712380766868591,0.9658369421958923,0.9622529745101929,0.013590872287750244,0.0008551127393729985,0.0009183278307318687,0.00022405857453122735,0.00023055537894833833,36.496384313521816,0.07015417120428494,0.12425566402308265,1.2081032435344834,0.15101290544181042
Hard Patch16 stride8 Top25,32,0.00018901102885138243,37.235128538714534,0.9529638290405273,0.9840041995048523,nan,nan,0.0018642329378053546,0.9473914504051208,0.9685479402542114,0.8604048788547516,0.8519072532653809,0.8515313863754272,0.11664068698883057,0.0014765127561986446,0.0017836543265730143,0.00021088329958729446,0.00021285194452502765,36.759578118407134,0.04788714677144744,0.08485926766552804,1.1351349143097293,0.14189186428871617
Hard Patch16 stride8 Top25,33,0.00018924444157164544,37.22976867601806,0.9275378584861755,0.9744417667388916,nan,nan,0.003060749964788556,0.9199036359786987,0.9138545393943787,0.8975697457790375,0.895161509513855,0.8935577869415283,0.01869302988052368,0.0013708745827898383,0.0015810863114893436,0.0002154858666472137,0.00021705169638153166,36.66581209208183,0.05947593562539617,0.1041744451586886,1.1601545037782144,0.1450193129722768
Hard Patch16 stride8 Top25,34,0.0001895954046631232,37.221721931247124,0.9823340177536011,0.9941014051437378,nan,nan,0.0013318221317604184,0.9774562120437622,0.9815316200256348,0.962854415178299,0.9474206566810608,0.9360935091972351,0.034110963344573975,0.0009305546409450471,0.00105440360493958,0.00021591443510260433,0.00021903731249039993,36.65718321649835,0.05837357735159722,0.1037190838019553,1.161654771161144,0.145206846395143
Hard Patch16 stride8 Top25,35,0.00029933996847830713,35.23835291410114,0.9063191413879395,0.966373085975647,nan,nan,0.002341855550184846,0.9013532996177673,0.8968812227249146,0.8588425517082214,0.8566620349884033,0.8547911643981934,0.04021918773651123,0.0006129525136202574,0.0006541925249621272,0.0004846405063290149,0.0005069780381745659,33.145802902810644,0.2532494042351101,0.4592905702909322,1.822272037801542,0.22778400472519275
Hard Patch16 stride8 Top25,36,0.00018603830540087074,37.30397625075393,0.9682271480560303,0.9891101121902466,nan,nan,0.0016652303747832775,0.9636015892028809,0.967516303062439,0.9514228105545044,0.9455190300941467,0.9418045282363892,0.021997272968292236,0.0008200972224585712,0.001046377932652831,0.00020901979587506503,0.00021095670672366396,36.7981258072063,0.05564489321139964,0.09731546639119326,1.144623679966101,0.14307795999576262
Hard Patch16 stride8 Top25,37,0.0002882480912376195,35.402335598969714,0.9589638710021973,0.9854063391685486,nan,nan,0.0014215032570064068,0.9507980346679688,0.9481405019760132,0.9327447712421417,0.9122070670127869,0.9001321792602539,0.03593343496322632,0.0005684244679287076,0.0006328651797957718,0.00034188333665952086,0.0003447894414421171,34.661220661328514,0.07491256515042496,0.13452855138801614,1.2164326807604795,0.15205408509505994
Hard Patch16 stride8 Top25,38,0.0004146427381783724,33.823259362063624,0.9565662145614624,0.9838263988494873,nan,nan,0.0025035892613232136,0.9488458633422852,0.9561378359794617,0.9085840582847595,0.8698623776435852,0.8495014905929565,0.08627545833587646,0.0010380275780335069,0.0012099933810532093,0.0005051007028669119,0.0005133264494361356,32.96622027149878,0.11346375526358056,0.20319401338525936,1.2547160711433927,0.15683950889292408
Hard Patch16 stride8 Top25,39,0.00016650390170980245,37.78575585153557,0.9108762145042419,0.9740498065948486,nan,nan,0.0032664919272065163,0.9022318124771118,0.917057991027832,0.8481419682502747,0.7892326712608337,0.7669998407363892,0.1278253197669983,0.0009563117637299001,0.0009741939138621092,0.00023904751287773252,0.00026207083283225074,36.2151577047518,0.1674497539881464,0.32345127085363506,1.6911753734285895,0.21139692167857368
Hard Patch16 stride8 Top25,40,0.00022280811390373856,36.52068997701824,0.9867364764213562,0.9952697157859802,nan,nan,0.0012082277098670602,0.9831452369689941,0.9857751131057739,0.9725094437599182,0.9721040725708008,0.9720288515090942,0.013671040534973145,0.0005522919818758965,0.000670293637085706,0.0002548410266172141,0.0002587704948382452,35.93730654047958,0.05853545238196179,0.10743860722812344,1.2009662530747494,0.15012078163434367
Hard Patch16 stride8 Top25,41,0.00028976480825804174,35.37954360436251,0.8764969706535339,0.9553354978561401,nan,nan,0.001774400589056313,0.8703662157058716,0.8615667819976807,0.8195599913597107,0.8140866756439209,0.810521125793457,0.047480106353759766,0.0007844702922739089,0.0007989451405592263,0.0004000467888545245,0.00044164209975861013,33.97889211289582,0.1421379586066934,0.2600796780974597,1.5251730234294487,0.1906466279286811
Hard Patch16 stride8 Top25,42,0.00018742866814136505,37.2716398087953,0.9454845190048218,0.9819023609161377,nan,nan,0.0018422912107780576,0.9368917942047119,0.932640790939331,0.9030444920063019,0.8986867666244507,0.8945130109786987,0.03395402431488037,0.001773002091795206,0.0018791492329910398,0.00021967497013974935,0.00022273573631537147,36.58219423960014,0.073997175965617,0.13041310556224803,1.2026359976963896,0.1503294997120487
Hard Patch16 stride8 Top25,43,0.0002158256247639656,36.658969932355234,0.8632746934890747,0.9511851072311401,nan,nan,0.0063633909448981285,0.8610859513282776,0.8401262164115906,0.8212327361106873,0.8147355914115906,0.8086274862289429,0.025390625,0.00282183475792408,0.0029928169678896666,0.0002528718614485115,0.00025924713554559276,35.97099494489261,0.06724748464298534,0.11987694381265937,1.2037314941865729,0.1504664367733216
Hard Patch16 stride8 Top25,44,0.00025491940323263407,35.935971068761404,0.9183077812194824,0.9756343364715576,nan,nan,0.0011019627563655376,0.9102123975753784,0.9023575782775879,0.8499315977096558,0.8436875939369202,0.8384853601455688,0.058669984340667725,0.0005270635010674596,0.000601916981395334,0.00030187630909495056,0.0003064993870793842,35.20170968570315,0.08972752176710162,0.16900153433545895,1.2391028381327205,0.15488785476659006
Hard Patch16 stride8 Top25,45,0.00017419445794075727,37.58965666343482,0.9605262279510498,0.9867711067199707,nan,nan,0.0027957374695688486,0.9546248912811279,0.9525870084762573,0.9404982030391693,0.93611079454422,0.9349214434623718,0.016476213932037354,0.0026635280810296535,0.003369632875546813,0.00019745886675082147,0.00019968636479461566,37.04523359802876,0.06136362020774971,0.10776586859048629,1.1502398252436525,0.14377997815545657
Hard Patch16 stride8 Top25,46,0.0003416538529563695,34.664136772148055,0.9872142672538757,0.9945861101150513,nan,nan,0.0029336120933294296,0.9861223697662354,0.9865902662277222,0.9847234785556793,0.9816863536834717,0.9790159463882446,0.004903912544250488,0.0011320970952510834,0.0012279407819733024,0.0003816273238044232,0.00039160346932476386,34.18360538180041,0.05199700135805872,0.09199746329244725,1.1510652297573853,0.14388315371967317
Hard Patch16 stride8 Top25,47,0.00017467331781517714,37.57773430510167,0.9296056032180786,0.9759265780448914,nan,nan,0.001805693726055324,0.9222768545150757,0.9135534167289734,0.8751894235610962,0.8664615154266357,0.865369975566864,0.047091901302337646,0.0034116413444280624,0.004114462062716484,0.00020019467046950012,0.00020794345982722007,36.9854748837766,0.05925057530162022,0.10609463782901557,1.1978565990741534,0.14973207488426918
Hard Patch16 stride8 Top25,48,0.00028611565358005464,35.43458381001212,0.9808084964752197,0.9927947521209717,nan,nan,0.0021735895425081253,0.9758875370025635,0.9770375490188599,0.9692549109458923,0.9658267498016357,0.9654781818389893,0.011210799217224121,0.001650154241360724,0.0018551719840615988,0.00034485713695175946,0.00034823208989109844,34.62360781689848,0.104160660123917,0.18597272838703238,1.2180537961661166,0.15225672452076458
Hard Patch16 stride8 Top25,49,0.00020126462914049625,36.96232542641651,0.9700013399124146,0.9897249937057495,nan,nan,0.0022852865513414145,0.9640834331512451,0.975667417049408,0.9229318797588348,0.9172662496566772,0.9155194759368896,0.05840116739273071,0.0008574429666623473,0.0008668088121339679,0.00022925696976017207,0.0002356003715249244,36.396774522452006,0.051625027256306945,0.0963495908951022,1.1967961418576352,0.1495995177322044
Hard Patch16 stride8 Top10,0,0.00020675722043961287,36.845393149443375,0.9060596823692322,0.9682525396347046,nan,nan,0.002028833609074354,0.8956009149551392,0.8910625576972961,0.8534087836742401,0.8460105657577515,0.8413329124450684,0.04505199193954468,0.0014023245312273502,0.0014975278172641993,0.00023336141020990908,0.00023601719658472575,36.31970959423985,0.05332794423143581,0.09447964844400113,1.1652294775188257,0.1456536846898532
Hard Patch16 stride8 Top10,1,0.00019285554299131036,37.14767874267765,0.9762334823608398,0.9918481111526489,nan,nan,0.0012216311879456043,0.973073422908783,0.9824010729789734,0.9413298964500427,0.9328197240829468,0.9323678016662598,0.04958134889602661,0.00042231573024764657,0.00044430012349039316,0.00022120343055576086,0.00023002383386483416,36.55208142015242,0.06105421258960305,0.11298395941352521,1.219662132493816,0.152457766561727
Hard Patch16 stride8 Top10,2,0.00021223239309620112,36.731883288735816,0.9863641262054443,0.9954541921615601,nan,nan,0.0024945377372205257,0.9816563129425049,0.9839479923248291,0.9719587862491608,0.9613135457038879,0.9558541774749756,0.022634446620941162,0.0006772835622541606,0.0007242145948112011,0.00023856907500885427,0.0002391773996350821,36.223858533037784,0.06800599908576732,0.12575742649016,1.1370234439800515,0.14212793049750644
Hard Patch16 stride8 Top10,3,0.00018558755982667208,37.31451138460374,0.9664257764816284,0.9885494709014893,nan,nan,0.0019852458499372005,0.9629434943199158,0.9655998945236206,0.9413774013519287,0.9344291687011719,0.9321236610412598,0.03117072582244873,0.0010565950069576502,0.001197583507746458,0.00020160680287517607,0.0002048815367743373,36.95494817458144,0.03852848365449712,0.06771940500306313,1.1073366449193691,0.13841708061492114
Hard Patch16 stride8 Top10,4,0.00017894919437821954,37.47270252445149,0.9611945152282715,0.9869601726531982,nan,nan,0.0019723931327462196,0.9537963271141052,0.9679768085479736,0.8926049172878265,0.885629415512085,0.8841261267662048,0.08234739303588867,0.0016879721079021692,0.0019754369277507067,0.0002003326517296955,0.00020719100575661287,36.98248260340229,0.05806739486449401,0.10445003261014761,1.1698107273583134,0.14622634091978917
Hard Patch16 stride8 Top10,5,0.00021824853320140392,36.61048666406708,0.9751644134521484,0.9916014671325684,nan,nan,0.0033618630841374397,0.9687358140945435,0.9726763963699341,0.9531126320362091,0.944574236869812,0.9373646974563599,0.02810215950012207,0.0014946834417060018,0.0019569466821849346,0.0002638523292262107,0.00026993395294994116,35.78639067620549,0.091201711395005,0.1603039143587574,1.2600949272943205,0.15751186591179006
Hard Patch16 stride8 Top10,6,0.00025019864551723003,36.017150457456566,0.9589790105819702,0.9862450361251831,nan,nan,0.0022083879448473454,0.9501426815986633,0.9460551738739014,0.9378520846366882,0.9313126802444458,0.9281406402587891,0.014742493629455566,0.0008036164799705148,0.0008499897085130215,0.0003472637617960572,0.0003860432479996234,34.593405344926886,0.15780464385409496,0.30985253853415384,1.6669793837959144,0.2083724229744893
Hard Patch16 stride8 Top10,7,0.00024363638658542186,36.132578502215495,0.931632399559021,0.9769510626792908,nan,nan,0.0018042158335447311,0.9215679168701172,0.927956223487854,0.88334521651268,0.8719367384910583,0.8677012324333191,0.056019484996795654,0.0009219928178936243,0.0009785511065274477,0.0003500194288790226,0.0003596823589759879,34.55907848161837,0.14767930231537554,0.35575677021213886,1.7406107985934474,0.21757634982418092
Hard Patch16 stride8 Top10,8,0.00018770905444398522,37.26514777990174,0.9774858355522156,0.9923621416091919,nan,nan,0.002325477311387658,0.9718437194824219,0.9721946716308594,0.9622326493263245,0.9586601853370667,0.9561073780059814,0.013534486293792725,0.0014843313256278634,0.001495735952630639,0.00022250894107855856,0.00022669390818919055,36.52652533073779,0.07432278869539287,0.13095708824545457,1.2213819624000157,0.15267274530000197
Hard Patch16 stride8 Top10,9,0.0002778870693873614,35.56131661298803,0.977533221244812,0.9915521144866943,nan,nan,0.00324996211566031,0.9738603234291077,0.974030613899231,0.9655853807926178,0.964559018611908,0.9641830325126648,0.009471595287322998,0.000701276701875031,0.0007492632139474154,0.0003622513613663614,0.00037985563540132716,34.409899737441926,0.12220540216746985,0.2164672395664428,1.378687050457428,0.1723358813071785
Hard Patch16 stride8 Top10,10,0.00019201240502297878,37.16670712655849,0.9509752988815308,0.9835850596427917,nan,nan,0.00274878297932446,0.9424425363540649,0.9402427673339844,0.9222821295261383,0.904059648513794,0.8864612579345703,0.03618311882019043,0.0008461993420496583,0.0008713885908946395,0.00021594349527731538,0.0002189378355978988,36.656598733840916,0.05901565217791242,0.1041700617913125,1.1479901892504634,0.14349877365630792
Hard Patch16 stride8 Top10,11,0.00020560226403176785,36.86972107327102,0.9393775463104248,0.979313850402832,nan,nan,0.0017464765114709735,0.9349367618560791,0.9446255564689636,0.8718818724155426,0.8386133909225464,0.828224778175354,0.10601216554641724,0.0018640158232301474,0.0024336858186870813,0.00023315455473493785,0.00023918316583149135,36.32356096070829,0.055228426247963015,0.09739093826380497,1.1635116069096563,0.14543895086370703
Hard Patch16 stride8 Top10,12,0.00017605138418730348,37.54360555981218,0.960260272026062,0.986815333366394,nan,nan,0.0018866114551201463,0.9515506625175476,0.9533331394195557,0.9127159416675568,0.8980631232261658,0.8885356783866882,0.05527001619338989,0.0036909296177327633,0.004218633286654949,0.00021105875202920288,0.00022047768652555533,36.75596634131797,0.06971411612199693,0.13101936731345515,1.263307134495149,0.15791339181189362
Hard Patch16 stride8 Top10,13,0.00025827670469880104,35.87914763307923,0.9823614954948425,0.9929386973381042,nan,nan,0.002321480540558696,0.979546070098877,0.9819260239601135,0.9708982408046722,0.9696826934814453,0.9688739776611328,0.012243330478668213,0.0025543258525431156,0.002979193115606904,0.00030866696033626795,0.00031363419111585245,35.10509854844337,0.08778366830648131,0.1538999714618216,1.2408613498143617,0.1551076687267952
Hard Patch16 stride8 Top10,14,0.0001834642607718706,37.36448524661276,0.9168124198913574,0.9714071750640869,nan,nan,0.0024064984172582626,0.910681426525116,0.9189598560333252,0.8609449863433838,0.8546930551528931,0.852954626083374,0.06426680088043213,0.0019867129158228636,0.00258429441601038,0.00020542032143566757,0.000213735387660563,36.87356595544852,0.0551855068224524,0.09725532751880286,1.167778529448223,0.14597231618102788
Hard Patch16 stride8 Top10,15,0.0002444218844175339,36.11859911947172,0.9827804565429688,0.9940474033355713,nan,nan,0.0016455741133540869,0.9780392050743103,0.9808526635169983,0.9615367949008942,0.9584586024284363,0.9568533897399902,0.02239406108856201,0.0010272824438288808,0.001424082089215517,0.00028609411674551666,0.00029316941800061613,35.43491072957509,0.08639564767402272,0.15323707868626454,1.203255815479965,0.15040697693499563
Hard Patch16 stride8 Top10,16,0.0001855322188930586,37.31580661399587,0.9561759829521179,0.98497074842453,nan,nan,0.002222229726612568,0.949647843837738,0.9567258358001709,0.9071371257305145,0.8962814807891846,0.89540696144104,0.06044435501098633,0.0006027454510331154,0.0006031857337802649,0.00022862157493364066,0.00023162513753050007,36.40882787796827,0.09987994738229215,0.17593534271282693,1.2922622453021761,0.16153278066277202
Hard Patch16 stride8 Top10,17,0.00018848861509468406,37.24714876497319,0.9179207682609558,0.9713618159294128,nan,nan,0.0019421781180426478,0.9116875529289246,0.9309899806976318,0.8264912068843842,0.817615270614624,0.8117241263389587,0.11337471008300781,0.0009062010212801397,0.0009929263032972813,0.0002185694465879351,0.0002235154970549047,36.604105473527234,0.07646878671598115,0.13458413351058024,1.1871257465454663,0.1483907183181833
Hard Patch16 stride8 Top10,18,0.00025697992532514036,35.90100801419819,0.9801377654075623,0.9927715063095093,nan,nan,0.002556618768721819,0.9767676591873169,0.9772869944572449,0.9672642648220062,0.9608513712882996,0.9585649371147156,0.016435623168945312,0.0008834857726469636,0.0009951882530003786,0.0003102422633673996,0.00032536781509406865,35.082990398654644,0.09095035756923694,0.16362526539353156,1.2674656384368987,0.15843320480461234
Hard Patch16 stride8 Top10,19,0.0004015849845018238,33.96222534084935,0.9809201955795288,0.992616593837738,nan,nan,0.002784603973850608,0.977108895778656,0.978513777256012,0.968975841999054,0.9657168388366699,0.962638795375824,0.012796938419342041,0.0012447970220819116,0.001253620721399784,0.0005276927258819342,0.0005365797478589229,32.77618892427216,0.13012861571516482,0.2564766569325728,1.4871536726012478,0.18589420907515597
Hard Patch16 stride8 Top10,20,0.00018382957205176353,37.35584623821288,0.9697892069816589,0.9899308085441589,nan,nan,0.0012979363091289997,0.9636256694793701,0.9713934063911438,0.9404416978359222,0.9260438680648804,0.915642499923706,0.04534953832626343,0.0006894978578202426,0.0007619890384376049,0.00020740002219099551,0.00020953080093022436,36.831912014791556,0.06159910880798725,0.10806196419229236,1.1528507633964173,0.14410634542455217
Hard Patch16 stride8 Top10,21,0.0003596565220504999,34.441120597484016,0.9782230854034424,0.9922581911087036,nan,nan,0.002782271709293127,0.9721902012825012,0.9749724268913269,0.9587519466876984,0.9354001879692078,0.920344352722168,0.03957223892211914,0.0008078915416263044,0.000811751582659781,0.000466419558506459,0.00048477950622327626,33.31223246470884,0.13972253685252173,0.24751436812667824,1.356635183603101,0.16957939795038762
Hard Patch16 stride8 Top10,22,0.0002118051634170115,36.74063456805577,0.9480514526367188,0.9821542501449585,nan,nan,0.0014686919748783112,0.941360592842102,0.943911075592041,0.9059789776802063,0.9040948152542114,0.9028743505477905,0.03981626033782959,0.0007779505103826523,0.0008179214200936258,0.00028177356580272317,0.0002929544498329051,35.500997520516975,0.13118719003971158,0.2319195229968466,1.4132266635758917,0.17665333294698646
Hard Patch16 stride8 Top10,23,0.00022281733981799334,36.520510150501664,0.9358823299407959,0.9779325723648071,nan,nan,0.0015034774551168084,0.9294357299804688,0.9359599351882935,0.8724110424518585,0.857088565826416,0.8475664854049683,0.07887136936187744,0.0007455871673300862,0.0009088048245757818,0.0002576720726210624,0.00026176231767749414,35.88932649217113,0.0685056546452784,0.12055672654258943,1.1766679194919984,0.1470834899364998
Hard Patch16 stride8 Top10,24,0.0001997150102397427,36.99589293069644,0.943852424621582,0.9815382361412048,nan,nan,0.0015282294480130076,0.9336274862289429,0.9352338910102844,0.911755234003067,0.9074387550354004,0.9063774347305298,0.027795135974884033,0.0006862751906737685,0.0007141075329855084,0.00023128182510845363,0.0002373088245803956,36.35858494186746,0.06236429248098635,0.1103353675615472,1.1890055227044072,0.1486256903380509
