model,checkpoint,checkpoint_sha256,alpha,psnr,ssim,lpips,local_psnr,p95_mse,gini,ciede2000,clip_fraction,clip_flag_over_1pct,clip_flag_over_5pct
optimization_patch_mean_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed29_128_m64_crop/checkpoint_0100.pth,58a52569b1755f44154201dc6c7a4dd7bb9deeb26f07a98d8a7a61643e4fcbcf,1.0,33.71988067278738,0.9378972744941712,0.005718238349072635,33.02383075518246,0.00053156837268034,0.08364798046663718,5.019359321594238,0.0,False,False
optimization_patch_mean_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed29_128_m64_crop/checkpoint_0100.pth,58a52569b1755f44154201dc6c7a4dd7bb9deeb26f07a98d8a7a61643e4fcbcf,1.5,30.228716828349185,0.8852286028862,0.01308357335627079,29.530126440143917,0.001187489142175764,0.08442388799789918,7.183053464889526,0.011746419593691826,True,False
optimization_patch_mean_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed29_128_m64_crop/checkpoint_0100.pth,58a52569b1755f44154201dc6c7a4dd7bb9deeb26f07a98d8a7a61643e4fcbcf,2.0,27.76634617356737,0.8316266906261444,0.023103677043691276,27.063382725331326,0.002093025577487424,0.08563805255945685,9.11392107963562,0.016984863206744194,True,False
optimization_patch_mean_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed29_128_m64_crop/checkpoint_0100.pth,58a52569b1755f44154201dc6c7a4dd7bb9deeb26f07a98d8a7a61643e4fcbcf,2.5,25.86785522154417,0.78008558511734,0.03524842564016581,25.159855536131744,0.003238058872520924,0.08682918805944642,10.838285121917725,0.022864989936351776,True,False
optimization_patch_mean_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed29_128_m64_crop/checkpoint_0100.pth,58a52569b1755f44154201dc6c7a4dd7bb9deeb26f07a98d8a7a61643e4fcbcf,3.0,24.326167556774468,0.7315878117084503,0.049263057466596365,23.61199153690757,0.0046152542449999605,0.0880171601993906,12.386196327209472,0.029180094599723816,True,False
optimization_patch_mean_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed29_128_m64_crop/checkpoint_0100.pth,58a52569b1755f44154201dc6c7a4dd7bb9deeb26f07a98d8a7a61643e4fcbcf,4.0,21.91671189211842,0.644415413737297,0.08117195330560208,21.1888906188516,0.008036900137085468,0.09033743985416648,15.060773181915284,0.04244628921151161,True,False
optimization_patch_mean_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed29_128_m64_crop/checkpoint_0100.pth,58a52569b1755f44154201dc6c7a4dd7bb9deeb26f07a98d8a7a61643e4fcbcf,5.0,20.07550023978569,0.5695891755819321,0.1163536037504673,19.33693649778979,0.01226862910669297,0.09223871493495196,17.312983894348143,0.05657918378710747,True,True
optimization_patch_mean_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed41_128_m64_crop/checkpoint_0100.pth,a6598774a6c625b983c2fc8600251f45cd4ad5c6132d9d6db8fa745982219813,1.0,32.900109173484395,0.9368891334533691,0.013542206380516291,31.92328575531449,0.0007716725893260445,0.14745413867259277,5.119948482513427,0.0,False,False
optimization_patch_mean_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed41_128_m64_crop/checkpoint_0100.pth,a6598774a6c625b983c2fc8600251f45cd4ad5c6132d9d6db8fa745982219813,1.5,29.431618305020187,0.884771728515625,0.02871394298039377,28.45710624701599,0.0016994139275630005,0.14572615790604154,7.312462224960327,0.015016683377325535,True,False
optimization_patch_mean_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed41_128_m64_crop/checkpoint_0100.pth,a6598774a6c625b983c2fc8600251f45cd4ad5c6132d9d6db8fa745982219813,2.0,26.991387808784687,0.8318037343025207,0.04762941504828632,26.021061211054402,0.0029515802522655575,0.1440087146390594,9.265663833618165,0.021341552957892418,True,False
optimization_patch_mean_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed41_128_m64_crop/checkpoint_0100.pth,a6598774a6c625b983c2fc8600251f45cd4ad5c6132d9d6db8fa745982219813,2.5,25.114011331620407,0.780773668885231,0.0692206460237503,24.14910305844964,0.0045112546515883875,0.1424114365555481,11.017609710693359,0.028177082538604736,True,False
optimization_patch_mean_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed41_128_m64_crop/checkpoint_0100.pth,a6598774a6c625b983c2fc8600251f45cd4ad5c6132d9d6db8fa745982219813,3.0,23.59201978033786,0.7326013642549515,0.09212946183979512,22.631194668860044,0.006366119468584657,0.14103426436609873,12.601890201568603,0.035376790910959244,True,False
optimization_patch_mean_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed41_128_m64_crop/checkpoint_0100.pth,a6598774a6c625b983c2fc8600251f45cd4ad5c6132d9d6db8fa745982219813,4.0,21.215272511542143,0.6455326062440873,0.13849792189896107,20.260463859496085,0.010918359076604246,0.1389789486921341,15.36671859741211,0.05031575635075569,True,True
optimization_patch_mean_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_patch_mean_seed41_128_m64_crop/checkpoint_0100.pth,a6598774a6c625b983c2fc8600251f45cd4ad5c6132d9d6db8fa745982219813,5.0,19.39875263825315,0.5703979873657227,0.18389593929052353,18.44968439078436,0.016523010421078652,0.13753363272457306,17.71669059753418,0.06566528230905533,True,True
optimization_worst_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed17_128_m64_crop/checkpoint_0100.pth,2847d938ee9449a0380e603e70b77c711f77d3511d3fc285347c89d2360dfac9,1.0,32.68708003623143,0.9180178284645081,0.006619005787651986,32.08694558542672,0.0006448634597472847,0.06571051452417874,5.359297499656678,0.0,False,False
optimization_worst_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed17_128_m64_crop/checkpoint_0100.pth,2847d938ee9449a0380e603e70b77c711f77d3511d3fc285347c89d2360dfac9,1.5,29.191270156681384,0.8535818266868591,0.01581702127121389,28.59134097616092,0.0014419375167926774,0.06568814739940743,7.688608026504516,0.010228271596133709,True,False
optimization_worst_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed17_128_m64_crop/checkpoint_0100.pth,2847d938ee9449a0380e603e70b77c711f77d3511d3fc285347c89d2360dfac9,2.0,26.725201466308263,0.790966523885727,0.028523326124995946,26.12350672644522,0.0025449830142315476,0.06589340957906216,9.774931793212891,0.015304768458008766,True,False
optimization_worst_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed17_128_m64_crop/checkpoint_0100.pth,2847d938ee9449a0380e603e70b77c711f77d3511d3fc285347c89d2360dfac9,2.5,24.823710944899066,0.7327120381593705,0.04423305047675967,24.220683788275,0.003944251098437235,0.06615749395355479,11.64274471282959,0.02098754793405533,True,False
optimization_worst_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed17_128_m64_crop/checkpoint_0100.pth,2847d938ee9449a0380e603e70b77c711f77d3511d3fc285347c89d2360dfac9,3.0,23.279645872266734,0.6792075914144516,0.062302724160254,22.675819220654713,0.00563101582461968,0.06640491776824306,13.320505771636963,0.027103271335363388,True,False
optimization_worst_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed17_128_m64_crop/checkpoint_0100.pth,2847d938ee9449a0380e603e70b77c711f77d3511d3fc285347c89d2360dfac9,4.0,20.86734447290577,0.5855442208051681,0.10400386177003383,20.260612859752747,0.009832478244788945,0.0670860822649276,16.21328201293945,0.040534261614084244,True,False
optimization_worst_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed17_128_m64_crop/checkpoint_0100.pth,2847d938ee9449a0380e603e70b77c711f77d3511d3fc285347c89d2360dfac9,5.0,19.023346057676328,0.5073049935698509,0.15068123675882816,18.40948562102924,0.01507329696789384,0.06795224115079707,18.634410552978515,0.05469563975930214,True,True
optimization_worst_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed29_128_m64_crop/checkpoint_0100.pth,e5cd9fcfb071a0b247a04144eb425e28727b07005e43e54013c9a0ab164b47b3,1.0,31.299517149511026,0.9126571464538574,0.019411407811567187,30.257615730632214,0.001008903839974664,0.12182795085069617,6.151793098449707,0.0,False,False
optimization_worst_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed29_128_m64_crop/checkpoint_0100.pth,e5cd9fcfb071a0b247a04144eb425e28727b07005e43e54013c9a0ab164b47b3,1.5,27.872947548472506,0.8496241986751556,0.041431931108236314,26.865746793776896,0.002205749014974572,0.11778627521668467,8.607133150100708,0.02078450471162796,True,False
optimization_worst_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed29_128_m64_crop/checkpoint_0100.pth,e5cd9fcfb071a0b247a04144eb425e28727b07005e43e54013c9a0ab164b47b3,2.0,25.473539719592438,0.7888670265674591,0.06680693790316582,24.489716951293882,0.003809223712887615,0.11546357468444592,10.713436450958252,0.029532063752412796,True,False
optimization_worst_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed29_128_m64_crop/checkpoint_0100.pth,e5cd9fcfb071a0b247a04144eb425e28727b07005e43e54013c9a0ab164b47b3,2.5,23.63770423434554,0.7323216754198074,0.0936154380440712,22.663936054045706,0.005790135621791706,0.11424304466060921,12.539809265136718,0.038736164569854736,True,False
optimization_worst_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed29_128_m64_crop/checkpoint_0100.pth,e5cd9fcfb071a0b247a04144eb425e28727b07005e43e54013c9a0ab164b47b3,3.0,22.15830058293395,0.6803534615039826,0.12081974476575852,21.187380233354528,0.008123398388270288,0.11383204655351588,14.143359718322754,0.04817301407456398,True,False
optimization_worst_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed29_128_m64_crop/checkpoint_0100.pth,e5cd9fcfb071a0b247a04144eb425e28727b07005e43e54013c9a0ab164b47b3,4.0,19.87126798242086,0.5894334894418717,0.17450881481170655,18.907107541503624,0.013701742659322917,0.11354785808856345,16.84839563369751,0.0671590194106102,True,True
optimization_worst_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed29_128_m64_crop/checkpoint_0100.pth,e5cd9fcfb071a0b247a04144eb425e28727b07005e43e54013c9a0ab164b47b3,5.0,18.151407580464753,0.5137535655498504,0.22597332775592804,17.19582632436403,0.020211097309365867,0.1126814344752383,19.06734172821045,0.08669677376747131,True,True
optimization_worst_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed41_128_m64_crop/checkpoint_0100.pth,d36706a8bfd2e1a4f21e254c70aa653a2dd7377e2484509afe6849290ee5c104,1.0,33.790343987572854,0.936729621887207,0.007647829162888229,33.12176558861933,0.0005135180724028032,0.08163773537935541,4.780861015319824,0.0,False,False
optimization_worst_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed41_128_m64_crop/checkpoint_0100.pth,d36706a8bfd2e1a4f21e254c70aa653a2dd7377e2484509afe6849290ee5c104,1.5,30.301815169783318,0.8844124698638915,0.017030026623979212,29.645505668444983,0.0011397826246684417,0.08019208124056623,6.9567841625213624,0.010065510869026184,True,False
optimization_worst_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed41_128_m64_crop/checkpoint_0100.pth,d36706a8bfd2e1a4f21e254c70aa653a2dd7377e2484509afe6849290ee5c104,2.0,27.843808551134348,0.8316122841835022,0.029496524799615145,27.199991958444695,0.0019989499606890603,0.07862525916613897,8.949431467056275,0.015110677108168602,True,False
optimization_worst_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed41_128_m64_crop/checkpoint_0100.pth,d36706a8bfd2e1a4f21e254c70aa653a2dd7377e2484509afe6849290ee5c104,2.5,25.950180938148986,0.7810417878627777,0.04418368693441153,25.31808879301647,0.003078453348716721,0.07711966596897984,10.758462867736817,0.020720621570944786,True,False
optimization_worst_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed41_128_m64_crop/checkpoint_0100.pth,d36706a8bfd2e1a4f21e254c70aa653a2dd7377e2484509afe6849290ee5c104,3.0,24.413712581529296,0.7334813702106476,0.06039036687463522,23.790189315674994,0.004371389711741358,0.07583325618383413,12.394953556060791,0.026795247569680214,True,False
optimization_worst_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed41_128_m64_crop/checkpoint_0100.pth,d36706a8bfd2e1a4f21e254c70aa653a2dd7377e2484509afe6849290ee5c104,4.0,22.01407750640449,0.6476909375190735,0.09488738231360912,21.402952647100577,0.00756394317606464,0.07387559971014761,15.220545749664307,0.0396931953728199,True,False
optimization_worst_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_seed41_128_m64_crop/checkpoint_0100.pth,d36706a8bfd2e1a4f21e254c70aa653a2dd7377e2484509afe6849290ee5c104,5.0,20.179945970219983,0.573555081486702,0.13039841756224632,19.577600616345958,0.011500035976059735,0.07247182153066332,17.571405792236327,0.053376056253910065,True,True
optimization_worst_weight25_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight25_seed17_128_m64_crop/checkpoint_0100.pth,434c4e7c4eca0b1749a410e42b326be271471e5c9a7470f6861c3ce3699087c0,1.0,35.233851528213044,0.951231359243393,0.0033637497457675637,34.49551476263128,0.0003871399827039568,0.09442374560321072,3.9544121265411376,0.0,False,False
optimization_worst_weight25_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight25_seed17_128_m64_crop/checkpoint_0100.pth,434c4e7c4eca0b1749a410e42b326be271471e5c9a7470f6861c3ce3699087c0,1.5,31.734100079516026,0.9065760493278503,0.007964364527724683,30.99531981851975,0.0008660147417685948,0.0944575698883022,5.762691431045532,0.008931070566177368,False,False
optimization_worst_weight25_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight25_seed17_128_m64_crop/checkpoint_0100.pth,434c4e7c4eca0b1749a410e42b326be271471e5c9a7470f6861c3ce3699087c0,2.0,29.26072319162301,0.8592557024955749,0.014493041839450597,28.521661493666024,0.001530665044556372,0.09469703412425991,7.439225234985352,0.012788086198270321,True,False
optimization_worst_weight25_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight25_seed17_128_m64_crop/checkpoint_0100.pth,434c4e7c4eca0b1749a410e42b326be271471e5c9a7470f6861c3ce3699087c0,2.5,27.350782874929735,0.81254563331604,0.022869779821485282,26.611754928421437,0.0023763001296902074,0.09496406946310873,8.987290468215942,0.017111003398895264,True,False
optimization_worst_weight25_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight25_seed17_128_m64_crop/checkpoint_0100.pth,434c4e7c4eca0b1749a410e42b326be271471e5c9a7470f6861c3ce3699087c0,3.0,25.79788035274123,0.7677576684951782,0.0327285772934556,25.058653945238362,0.003397325212135911,0.09523773309165814,10.414693832397461,0.021809488534927368,True,False
optimization_worst_weight25_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight25_seed17_128_m64_crop/checkpoint_0100.pth,434c4e7c4eca0b1749a410e42b326be271471e5c9a7470f6861c3ce3699087c0,4.0,23.367644455607845,0.6854423838853836,0.05627529550343752,22.62559128902485,0.00594628099235706,0.09571795052627785,12.946242370605468,0.0322367362678051,True,False
optimization_worst_weight25_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight25_seed17_128_m64_crop/checkpoint_0100.pth,434c4e7c4eca0b1749a410e42b326be271471e5c9a7470f6861c3ce3699087c0,5.0,21.505887783746815,0.6129185652732849,0.08441239148378372,20.76115547900167,0.009123803321272135,0.09603359192847666,15.11791690826416,0.04347940906882286,True,False
optimization_worst_weight75_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight75_seed17_128_m64_crop/checkpoint_0100.pth,539356fb6423c5658125a8af390d77c10c34b684fc5dee8058833bdbabbffef0,1.0,34.01043240092128,0.9354300487041474,0.0039117108169011774,33.390667473736784,0.00047811724318307824,0.07127225486093537,4.407541122436523,0.0,False,False
optimization_worst_weight75_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight75_seed17_128_m64_crop/checkpoint_0100.pth,539356fb6423c5658125a8af390d77c10c34b684fc5dee8058833bdbabbffef0,1.5,30.516052776769783,0.8806686437129975,0.008939201226457954,29.898145058243376,0.0010680506905191578,0.07094954612811917,6.381740970611572,0.009898681193590164,False,False
optimization_worst_weight75_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight75_seed17_128_m64_crop/checkpoint_0100.pth,539356fb6423c5658125a8af390d77c10c34b684fc5dee8058833bdbabbffef0,2.0,28.051755893793832,0.8253861784934997,0.01612049203366041,27.43549071214638,0.0018831414094893262,0.07079792057548637,8.184127950668335,0.014938557520508766,True,False
optimization_worst_weight75_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight75_seed17_128_m64_crop/checkpoint_0100.pth,539356fb6423c5658125a8af390d77c10c34b684fc5dee8058833bdbabbffef0,2.5,26.153511290223133,0.7727254867553711,0.025257262978702785,25.537109120129877,0.0029145050409715625,0.0707563813732722,9.823278560638428,0.020589599385857582,True,False
optimization_worst_weight75_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight75_seed17_128_m64_crop/checkpoint_0100.pth,539356fb6423c5658125a8af390d77c10c34b684fc5dee8058833bdbabbffef0,3.0,24.61332092851425,0.7235052418708802,0.036019443348050115,23.99714319307148,0.0041494786518160255,0.07076072145240059,11.314053287506104,0.026823731139302254,True,False
optimization_worst_weight75_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight75_seed17_128_m64_crop/checkpoint_0100.pth,539356fb6423c5658125a8af390d77c10c34b684fc5dee8058833bdbabbffef0,4.0,22.20854488451026,0.6355572146177292,0.061458525471389296,21.594281543454173,0.00720087866531685,0.07078797787190023,13.916145210266114,0.04021769389510155,True,False
optimization_worst_weight75_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/optimization_worst_weight75_seed17_128_m64_crop/checkpoint_0100.pth,539356fb6423c5658125a8af390d77c10c34b684fc5dee8058833bdbabbffef0,5.0,20.371374899229426,0.5603808099031449,0.0907798232883215,19.760989688474623,0.010982070975005627,0.07082166644307378,16.109198398590088,0.05425618588924408,True,True
parallel_patch8_topk10_weight50_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed17_128_m64_crop/checkpoint_0100.pth,1f9203497578139eea31ad02bb65cd02ccffd85424c29f27e660904d9515fa36,1.0,35.49918252036249,0.9536507391929626,0.0034674309100955723,34.9279880113053,0.00033798721022321843,0.06707139459020976,4.0512793922424315,0.0,False,False
parallel_patch8_topk10_weight50_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed17_128_m64_crop/checkpoint_0100.pth,1f9203497578139eea31ad02bb65cd02ccffd85424c29f27e660904d9515fa36,1.5,31.994566443864514,0.9110028505325317,0.008133908561430871,31.42156227482573,0.000757971809071023,0.06717023619662543,5.89010612487793,0.006948241963982582,False,False
parallel_patch8_topk10_weight50_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed17_128_m64_crop/checkpoint_0100.pth,1f9203497578139eea31ad02bb65cd02ccffd85424c29f27e660904d9515fa36,2.0,29.51787256870618,0.8653287589550018,0.014708389351144434,28.942358009028897,0.001341729287232738,0.0674301052031948,7.587265996932984,0.010319417342543602,True,False
parallel_patch8_topk10_weight50_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed17_128_m64_crop/checkpoint_0100.pth,1f9203497578139eea31ad02bb65cd02ccffd85424c29f27e660904d9515fa36,2.5,27.605479255258977,0.8198538041114807,0.02315048415213823,27.02559803847815,0.002086833028588444,0.06788340362121258,9.148426666259766,0.014204508624970913,True,False
parallel_patch8_topk10_weight50_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed17_128_m64_crop/checkpoint_0100.pth,1f9203497578139eea31ad02bb65cd02ccffd85424c29f27e660904d9515fa36,3.0,26.050069014990626,0.7759532129764557,0.03321978161111474,25.465352647697188,0.002989683770574629,0.0684515108802416,10.583892936706542,0.018500976264476776,True,False
parallel_patch8_topk10_weight50_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed17_128_m64_crop/checkpoint_0100.pth,1f9203497578139eea31ad02bb65cd02ccffd85424c29f27e660904d9515fa36,4.0,23.613540453920386,0.6947627705335617,0.05748881157487631,23.020953129822647,0.005253534612711519,0.06972273480341849,13.124671802520751,0.027862142771482468,True,False
parallel_patch8_topk10_weight50_seed17_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed17_128_m64_crop/checkpoint_0100.pth,1f9203497578139eea31ad02bb65cd02ccffd85424c29f27e660904d9515fa36,5.0,21.745134763219347,0.6228646296262741,0.08603348083794117,21.146128775769785,0.008093469997402281,0.07096963482154832,15.297978496551513,0.03788655623793602,True,False
parallel_patch8_topk10_weight50_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed29_128_m64_crop/checkpoint_0100.pth,0b49ca57cf16ff03ad4d3b4ffd35d4a78b13c394734cbc0d5485a93381915f08,1.0,33.39208659841333,0.9298155462741852,0.0069423798751085996,32.93675890168292,0.0005225412173604127,0.05079728020288712,4.789765419960022,0.0,False,False
parallel_patch8_topk10_weight50_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed29_128_m64_crop/checkpoint_0100.pth,0b49ca57cf16ff03ad4d3b4ffd35d4a78b13c394734cbc0d5485a93381915f08,1.5,29.9005755744307,0.8724609804153443,0.01568930330686271,29.44914082186177,0.0011667436538846231,0.050384598959676466,6.91385820388794,0.010487060993909836,True,False
parallel_patch8_topk10_weight50_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed29_128_m64_crop/checkpoint_0100.pth,0b49ca57cf16ff03ad4d3b4ffd35d4a78b13c394734cbc0d5485a93381915f08,2.0,27.438089271219297,0.8149764120578766,0.02753873310983181,26.989437930959472,0.002055521046859212,0.05011742585805314,8.844086303710938,0.015481770969927311,True,False
parallel_patch8_topk10_weight50_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed29_128_m64_crop/checkpoint_0100.pth,0b49ca57cf16ff03ad4d3b4ffd35d4a78b13c394734cbc0d5485a93381915f08,2.5,25.540356850274787,0.7604044240713119,0.04171687355265021,25.093745746590194,0.0031787966773845254,0.049873668853529105,10.595756664276124,0.021121012046933174,True,False
parallel_patch8_topk10_weight50_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed29_128_m64_crop/checkpoint_0100.pth,0b49ca57cf16ff03ad4d3b4ffd35d4a78b13c394734cbc0d5485a93381915f08,3.0,24.00037307775304,0.7095892530679703,0.05786013338714838,23.55505113307316,0.004529443768551573,0.04978200511290153,12.18911907196045,0.027334798127412796,True,False
parallel_patch8_topk10_weight50_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed29_128_m64_crop/checkpoint_0100.pth,0b49ca57cf16ff03ad4d3b4ffd35d4a78b13c394734cbc0d5485a93381915f08,4.0,21.59632273654332,0.6192854231595993,0.09486825309693814,21.153566355773407,0.007878147752489895,0.049805182472300126,14.98481201171875,0.040428873151540756,True,False
parallel_patch8_topk10_weight50_seed29_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed29_128_m64_crop/checkpoint_0100.pth,0b49ca57cf16ff03ad4d3b4ffd35d4a78b13c394734cbc0d5485a93381915f08,5.0,19.761003462173107,0.5426614356040954,0.13584038831293582,19.31768201616474,0.012021579444408417,0.050071723021323296,17.375256767272948,0.054495036602020264,True,True
parallel_patch8_topk10_weight50_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed41_128_m64_crop/checkpoint_0100.pth,4ca675a16438d5ad9528dedc83fea43407302b5b80fe13232094121b54dd51f9,1.0,32.62571832046316,0.9307873356342315,0.016197737646289168,32.226719212380814,0.000758518727379851,0.10948937479068493,5.4214559745788575,0.0,False,False
parallel_patch8_topk10_weight50_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed41_128_m64_crop/checkpoint_0100.pth,4ca675a16438d5ad9528dedc83fea43407302b5b80fe13232094121b54dd51f9,1.5,29.278348209405888,0.8794968718290329,0.03075838598422706,28.801388351222418,0.0016237013135105372,0.10734114869324879,7.69277099609375,0.020984699949622154,True,False
parallel_patch8_topk10_weight50_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed41_128_m64_crop/checkpoint_0100.pth,4ca675a16438d5ad9528dedc83fea43407302b5b80fe13232094121b54dd51f9,2.0,26.894166259710413,0.8265543460845948,0.04787495002150535,26.387747365976114,0.0027816989191342145,0.1053412202758953,9.70922131538391,0.027211913838982582,True,False
parallel_patch8_topk10_weight50_seed41_128_m64_crop,/mnt/wmcontent/GLX/icassp/MBRS/experiments/runs/parallel_patch8_topk10_weight50_seed41_128_m64_crop/checkpoint_0100.pth,4ca675a16438d5ad9528dedc83fea43407302b5b80fe13232094121b54dd51f9,2.5,25.04686569124139,0.775078302025795,0.06647320989519358,24.52985088813398,0.004209845928708092,0.10342653385766573,11.506541652679443,0.033181559294462204,True,False
