image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,ciede2000_global,ciede2000_patch_mean,ciede2000_top10,ciede2000_p95,ciede2000_max,signed_cielab_da,signed_cielab_db,global_oklab,global_chroma,signed_oklab_da,signed_oklab_db,method,split,ber100,ber70,ber50,ber40,ber30
3,0.00024186588416341692,36.164253857285104,0.9824622869491577,0.9940563440322876,0.0027064441237598658,0.9754843711853027,0.9766679406166077,0.9672279953956604,0.962317168712616,0.9588966369628906,0.0143507719039917,0.0019756965339183807,0.0023597264662384987,0.0002906344598159194,0.0002920573970186524,35.36652893752235,0.07869602628308889,0.14295342963357854,1.2395571442250422,0.15494464302813027,3.7057104110717773,3.7659616470336914,5.015528678894043,4.932538151741028,6.2011542320251465,-0.6192597150802612,0.5325924158096313,0.012314889580011368,0.010759197175502777,-0.001310970401391387,0.001498346566222608,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.04375,0.115625
4,0.0001742931635817513,37.58719647181163,0.9729529619216919,0.9910751581192017,0.0012454601237550378,0.9687836170196533,0.9729229211807251,0.9426755607128143,0.935226321220398,0.9336562156677246,0.03769659996032715,0.0006071159732528031,0.0007229065522551537,0.0002033376949839294,0.00020817456970689818,36.9178210387052,0.06753927250949018,0.11992405771525105,1.2136377646490109,0.15170472058112636,3.5902035236358643,3.6665821075439453,4.985129356384277,4.913462400436401,6.373715400695801,0.003959156572818756,0.09532266855239868,0.011284440755844116,0.009528782218694687,1.1248157534282655e-05,0.00024798428057692945,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.034375,0.078125
5,0.00022181541135068983,36.54008283110003,0.948971152305603,0.9837803244590759,0.0014353584265336394,0.9406167268753052,0.9404412508010864,0.9057169258594513,0.8975102305412292,0.8916177749633789,0.04293102025985718,0.0006006708717904985,0.0006985813961364329,0.0002593213866930455,0.00026456745399627835,35.86161664720192,0.06958948771369489,0.12469058028786952,1.2274161541444615,0.15342701926805768,3.119865655899048,3.1573479175567627,4.848857879638672,4.760980248451233,6.971121311187744,-0.6731888055801392,0.6210777759552002,0.012282640673220158,0.01007882785052061,-0.0014747227542102337,0.0017339312471449375,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.059375,0.084375
6,0.00036805530544370413,34.3408691761902,0.9508849382400513,0.9829318523406982,0.004021580331027508,0.9427059292793274,0.9560904502868652,0.904453843832016,0.8894330263137817,0.8764521479606628,0.0666574239730835,0.0012121890904381871,0.0013426649384200573,0.0005423238617368042,0.00055378170509357,32.657412865978515,0.19764440705121195,0.3494907743170053,1.5425550990067314,0.19281938737584142,3.2197885513305664,3.248131275177002,5.198159217834473,5.016276717185974,8.70290756225586,-1.4304851293563843,1.2061537504196167,0.016223153099417686,0.012345557101070881,-0.003651294857263565,0.0030333311296999454,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.00625,0.021875,0.065625
7,0.00021505857876036316,36.6744322860872,0.9293341636657715,0.9757668375968933,0.0023286629002541304,0.9217138290405273,0.9256219863891602,0.8720324039459229,0.8607941269874573,0.8517976999282837,0.06482785940170288,0.001226668944582343,0.0016142430249601603,0.0002562043082434684,0.00026065364363603294,35.91413571583396,0.08508590491281358,0.1601964317144704,1.2836453241594403,0.16045566551993004,2.9410769939422607,2.9818274974823,4.915959358215332,4.8308128118515015,6.380739212036133,-0.5134971737861633,0.4999167323112488,0.012236172333359718,0.010030913166701794,-0.0009223272791132331,0.0014147738693282008,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.05,0.128125
8,0.0002436069044051692,36.13310406915302,0.962427020072937,0.98686283826828,0.001727286376990378,0.9568975567817688,0.9597321152687073,0.9417025148868561,0.9399881362915039,0.9384652972221375,0.01974397897720337,0.0011012363247573376,0.0012547835940495133,0.0003118212043773383,0.0003201654981239699,35.06094355372478,0.11478971764586833,0.2020620420028008,1.3209793693753953,0.1651224211719244,3.190973997116089,3.2070236206054688,5.220807075500488,5.132696270942688,6.586397647857666,-0.7979798913002014,0.5725154876708984,0.013043421320617199,0.010677500627934933,-0.0022095791064202785,0.0012985413195565343,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.034375,0.103125
9,0.00019342017185408622,37.13498235175021,0.9562244415283203,0.9853336215019226,0.002034291857853532,0.9483279585838318,0.9573034644126892,0.9157142043113708,0.9104604125022888,0.9056488871574402,0.04684305191040039,0.0012367989402264357,0.0014645287301391363,0.00022597771021537483,0.0002288616742589511,36.45934396285651,0.06925176147893759,0.12290888680831094,1.211923822410623,0.15149047780132788,3.2974202632904053,3.36511492729187,5.327218055725098,5.229811310768127,7.543881893157959,-0.6181168556213379,0.4659295380115509,0.011464803479611874,0.0099820327013731,-0.0017344782827422023,0.0010640677064657211,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.04375,0.13125
10,0.00018251904111821204,37.386918215022874,0.9519518613815308,0.9834449291229248,0.0025147104170173407,0.9477019309997559,0.9506492614746094,0.9188722670078278,0.9120296835899353,0.9057781100273132,0.03861957788467407,0.0009093726403079927,0.0010759764118120074,0.00021407779422588646,0.00022305468883132562,36.69428378690209,0.06864717023929573,0.12226998735005222,1.229636427935347,0.1537045534919184,3.706392288208008,3.7639904022216797,5.365856170654297,5.253622531890869,7.380380630493164,-0.18492397665977478,0.29512572288513184,0.012312260456383228,0.010455336421728134,-0.00045401163515634835,0.0008431044407188892,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.025,0.096875
11,0.00019924425578210503,37.0061419047436,0.9609479308128357,0.9869364500045776,0.0008085357258096337,0.9537732005119324,0.9677964448928833,0.9105447828769684,0.8742324113845825,0.8461195826530457,0.09356403350830078,0.0009930517990142107,0.0011866308050230145,0.00021389183530118316,0.0002164824072679039,36.698057930409945,0.03669444351438231,0.06757095384283761,1.0961227455607678,0.13701534319509598,3.5808167457580566,3.6563942432403564,5.412829399108887,5.305062532424927,7.304659366607666,-0.5135462284088135,0.5505149960517883,0.012026885524392128,0.010377835482358932,-0.0011199291329830885,0.001485879416577518,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.01875,0.025,0.096875
12,0.00025585299590602517,35.92009493298714,0.958317220211029,0.9863563776016235,0.0017482067923992872,0.9488303661346436,0.9545873403549194,0.9059649109840393,0.8835437893867493,0.8749060034751892,0.07104355096817017,0.0009152284474112093,0.0009419014677405357,0.00037923382478766143,0.0004649666225304827,34.210929338247446,0.16313351072519838,0.33986075288450696,1.8324209575108292,0.22905261968885365,3.802635431289673,3.8754711151123047,5.3530659675598145,5.254103660583496,6.773631572723389,-0.05136226490139961,-0.024000205099582672,0.013084232807159424,0.011197016574442387,0.0001096049600164406,3.1020645110402256e-05,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.0375,0.09375
13,0.00019051360141020268,37.200740131299305,0.9065389633178711,0.9668663740158081,0.004970905836671591,0.9034825563430786,0.8920427560806274,0.8449860513210297,0.8377586603164673,0.8369094729423523,0.054284095764160156,0.002788309007883072,0.0028816924896091223,0.00021837257372681051,0.0002234946223325096,36.60801907299964,0.06877170398304461,0.12218837109355657,1.1770759154735393,0.1471344894341924,3.8201489448547363,3.860259532928467,5.000199794769287,4.935299754142761,6.199359893798828,-1.0881094932556152,0.9668421745300293,0.012249264866113663,0.0106132123619318,-0.0026215764228254557,0.0026684121694415808,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.028125,0.09375
14,0.00023754971334710717,36.24245489310634,0.9704107642173767,0.9896060824394226,0.0017845297697931528,0.9651041030883789,0.9666064977645874,0.9509422183036804,0.940564751625061,0.9311013221740723,0.026041746139526367,0.0009982268093153834,0.0010301375295966864,0.00029699160950258374,0.00030811463511781767,35.272558200370014,0.11108201528815026,0.19378200165754927,1.3037333078437154,0.16296666348046443,3.8838930130004883,3.9096248149871826,5.615691661834717,5.488884329795837,8.113434791564941,-0.5144684314727783,0.4713599383831024,0.013538465835154057,0.011527569964528084,-0.001390139339491725,0.0012354612117633224,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.00625,0.025,0.0875
15,0.00017291567928623408,37.62165624894054,0.9619514346122742,0.9873957633972168,0.0020408136770129204,0.9535080194473267,0.9618718028068542,0.9266817271709442,0.9139158725738525,0.9011936187744141,0.04795593023300171,0.0011560256825760007,0.0011821561492979527,0.00019473832799121737,0.00019784730102401227,37.10548563133789,0.05905982681825045,0.1037546196728701,1.1601712272233728,0.1450214034029216,3.8654143810272217,3.9457859992980957,5.133393287658691,5.045266509056091,7.305950164794922,-0.19736748933792114,0.5106935501098633,0.01077107060700655,0.009502642787992954,-0.0005114083760417998,0.0012678464408963919,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.021875,0.05,0.128125
16,0.0003576750459615141,34.4651135836726,0.9447396993637085,0.9803667068481445,0.0022316821850836277,0.9350643754005432,0.9481729865074158,0.8868263363838196,0.8392858505249023,0.8212918043136597,0.10888713598251343,0.0015001578722149134,0.0015793662751093507,0.00050686503527686,0.0005379961658036336,32.9510766638176,0.17335434418636178,0.30593770406062365,1.530878233514253,0.19135977918928163,3.6400232315063477,3.638085126876831,5.329873561859131,5.189571976661682,8.141764640808105,-0.9010962843894958,0.7532705068588257,0.015039929188787937,0.012060385197401047,-0.0021046705078333616,0.0020526780281215906,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.0625,0.125
17,0.0002198835281888023,36.578073030841736,0.9548587799072266,0.985002875328064,0.0019400521414354444,0.94649338722229,0.9646320939064026,0.8649164736270905,0.859014630317688,0.857918381690979,0.1056174635887146,0.0011210282100364566,0.0011676382273435593,0.00026091845938935876,0.0002679001772776246,35.83495194463039,0.0750179884762404,0.1381385623659083,1.2597108900627603,0.15746386125784503,3.5176658630371094,3.583292245864868,5.17667293548584,5.061671733856201,7.105318546295166,-0.1191163957118988,0.23279957473278046,0.012844559736549854,0.010749908164143562,-0.00018234149320051074,0.0007305536419153214,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.0625,0.125
18,0.00023359981423709542,36.315275069185276,0.9699134230613708,0.9896965026855469,0.003880521282553673,0.9635921716690063,0.9668825268745422,0.9468514621257782,0.9302926063537598,0.9211136698722839,0.03658992052078247,0.0008803234668448567,0.0009079420706257224,0.00029032689053565264,0.00030331355083035305,35.37112737263758,0.09131945763464754,0.17443700441794865,1.3601601406472332,0.17002001758090415,3.842578411102295,3.9036693572998047,5.642043590545654,5.551815152168274,7.050003528594971,-0.453903466463089,0.5151163339614868,0.013054235838353634,0.011226112022995949,-0.0012122620828449726,0.0012959198793396354,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.040625,0.096875
19,0.00020422077795956284,36.899000737372695,0.9801609516143799,0.9932574033737183,0.001265326514840126,0.9748691320419312,0.9786317348480225,0.9548863172531128,0.9540245532989502,0.9533984065055847,0.024607181549072266,0.000683865393511951,0.0007012574351392686,0.00023930467432364821,0.0002481076880940236,36.21048818256013,0.07509024764334686,0.13366113510859542,1.2280292478877588,0.15350365598596985,3.9583492279052734,4.017904758453369,5.348326206207275,5.262198328971863,6.778350353240967,-0.0467982143163681,0.3109622895717621,0.011973428539931774,0.010381803847849369,-2.4860797566361725e-05,0.0008091151830740273,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.00625,0.04375,0.09375
20,0.0002676465956028551,35.724382763616156,0.9875869750976562,0.995768666267395,0.0007642418495379388,0.9839860200881958,0.9859821200370789,0.9709315299987793,0.9620939493179321,0.9619953632354736,0.02388817071914673,0.0003662638773676008,0.00038409215630963445,0.0003177215694449842,0.0003226096960133873,34.97953300838709,0.09172276400306259,0.1697289087495318,1.2668033514347117,0.15835041892933896,3.909498691558838,3.976311683654785,5.378070831298828,5.279219269752502,7.351508617401123,-0.6971293687820435,0.6201229691505432,0.01426476240158081,0.011806147173047066,-0.001666610362008214,0.00171650480479002,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.021875,0.0375,0.125
21,0.00023110199254006147,36.361963100577874,0.9760794043540955,0.9916032552719116,0.0014143635053187609,0.9716541767120361,0.971005380153656,0.9639129638671875,0.9631281495094299,0.9624449014663696,0.007877230644226074,0.0006174772861413658,0.0006559982430189848,0.0002616193669382483,0.0002696907758945599,35.8233010957145,0.0640606013760265,0.11315897565861344,1.171657503169794,0.14645718789622425,3.022379159927368,3.026681661605835,4.326700687408447,4.214774250984192,5.966136932373047,-0.25927025079727173,0.209757462143898,0.01344703882932663,0.011107809841632843,-0.0007495454046875238,0.0004886247916147113,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.05625,0.121875
22,0.00021288990683387965,36.71844928088491,0.9318479299545288,0.9765529036521912,0.0020295786671340466,0.9242292642593384,0.9262934923171997,0.8515331149101257,0.8454658389091492,0.8424390554428101,0.08082765340805054,0.0012912768870592117,0.001450092764571309,0.00024635132285766304,0.00024802701955195516,36.084451013077214,0.07345646435523309,0.1281155578103804,1.1795912152172723,0.14744890190215904,3.121354818344116,3.174699306488037,4.949790954589844,4.855913400650024,6.430846691131592,-0.3976101279258728,0.38298630714416504,0.011812384240329266,0.009704142808914185,-0.0009820203995332122,0.001051983330398798,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.034375,0.10625
23,0.0002072642819257453,36.834755338882424,0.9508842825889587,0.9834994077682495,0.001113520236685872,0.9453681707382202,0.9564199447631836,0.895970344543457,0.8904680609703064,0.8861159086227417,0.0659518837928772,0.00043749442556872964,0.0004438809701241553,0.0002520694397389889,0.00026202477602055296,35.9847980389607,0.08703065076831652,0.15476207587174745,1.2652181677104657,0.1581522709638082,3.800455093383789,3.874122381210327,5.273794174194336,5.177358627319336,7.099384784698486,-0.19161951541900635,0.1932080239057541,0.012035297229886055,0.01028553955256939,-0.0005116054089739919,0.0004891564603894949,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.040625,0.11875
24,0.00023883242101874202,36.21906718942124,0.9833125472068787,0.9941905736923218,0.0020416472107172012,0.978092610836029,0.9799028038978577,0.9638170301914215,0.9605786204338074,0.958381175994873,0.019324183464050293,0.0014895909698680043,0.001498574623838067,0.00030516358674503863,0.00031279160612029955,35.154672892596125,0.12206161730180363,0.2291212158052392,1.4165542814444625,0.1770692851805578,3.8363077640533447,3.889037847518921,5.217921733856201,5.12283992767334,7.2777814865112305,-0.4705280065536499,0.40455472469329834,0.012394782155752182,0.011111631989479065,-0.0012627970427274704,0.0010164643172174692,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.05,0.109375
25,0.0002417759969830513,36.1658681718595,0.9587985873222351,0.9861146807670593,0.0020700350869446993,0.9504835605621338,0.9584290981292725,0.9117995500564575,0.9019615650177002,0.8953195810317993,0.056467533111572266,0.0028054399881511927,0.003266807645559311,0.0003291172324679792,0.0003358091926202178,34.826493775967826,0.12907485728645615,0.23806371212324068,1.4469453967679582,0.18086817459599477,3.588120937347412,3.644157648086548,5.263232707977295,5.140643000602722,7.399413585662842,-0.5448145866394043,0.6092580556869507,0.012570091523230076,0.011130324564874172,-0.0013165718410164118,0.001672955695539713,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.05,0.121875
26,0.00016851512191351503,37.73361121089845,0.9227298498153687,0.973137378692627,0.002060108119621873,0.9159177541732788,0.9167872667312622,0.8986308574676514,0.891743540763855,0.8853821158409119,0.025043725967407227,0.0008338610641658306,0.000957245531026274,0.00019712642824742943,0.00020290620159357786,37.05255147041707,0.06151940099358108,0.12010426367099576,1.2505866106050796,0.15632332632563495,4.31631326675415,4.403412342071533,5.790628433227539,5.6887946128845215,7.929412841796875,-0.08741216361522675,0.3931833505630493,0.013211801648139954,0.011627543717622757,7.458786421921104e-05,0.0010249832412227988,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.021875,0.0625,0.13125
27,0.00020830125140491873,36.81308120947029,0.9313461184501648,0.9791260957717896,0.0009216431062668562,0.928368091583252,0.9613067507743835,0.8033858239650726,0.7762918472290039,0.7760329246520996,0.18501490354537964,0.0006221383810043335,0.000677861156873405,0.000234652979997918,0.00024051282525761053,36.29573926052237,0.04781304410806353,0.08630740187566008,1.1592669563706517,0.14490836954633146,3.1646523475646973,3.1913373470306396,5.051907539367676,4.948616981506348,7.297937393188477,-0.7687680721282959,1.2082304954528809,0.01447440218180418,0.012132258154451847,0.001585408695973456,0.004400402307510376,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.065625,0.121875
28,0.0003528970992192626,34.52351911484874,0.93914794921875,0.9774324297904968,0.002671614056453109,0.92914879322052,0.9411994218826294,0.8838760554790497,0.863337516784668,0.8543682098388672,0.07786190509796143,0.0027180027682334185,0.0032277428545057774,0.00039773082244209945,0.00040421860467176884,34.00410751740121,0.06447080974521117,0.11378782428745102,1.146251937968833,0.14328149224610412,3.269686698913574,3.281115770339966,5.7668137550354,5.6507368087768555,8.256318092346191,-1.4179768562316895,1.2455369234085083,0.01662655919790268,0.012554185464978218,-0.003886491758748889,0.002916873898357153,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.065625,0.13125
29,0.00018999601888936013,37.212554990076804,0.9446812868118286,0.9812860488891602,0.0016636868240311742,0.9350713491439819,0.9469350576400757,0.8838768601417542,0.8787410259246826,0.8742245435714722,0.06819403171539307,0.001359214773401618,0.001570277614519,0.00021602667402476072,0.0002212120707554277,36.65492620763236,0.07182848200784864,0.12827199131412925,1.167757073899795,0.1459696342374744,3.584611415863037,3.6292202472686768,5.113766193389893,5.023734450340271,6.675789833068848,-0.6048811078071594,0.6312174797058105,0.01135921012610197,0.009869232773780823,-0.0015738132642582059,0.001637166365981102,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.071875,0.128125
30,0.0002217334695160389,36.54168747440163,0.970526397228241,0.989859938621521,0.002253596903756261,0.9645543098449707,0.9651855230331421,0.9439437091350555,0.9391717910766602,0.9345238208770752,0.026013731956481934,0.0013125715777277946,0.0014191132504492998,0.0002849833690561354,0.00031998577469494194,35.451804836332286,0.10738470546308682,0.2027580247250103,1.4478159758642035,0.18097699698302544,3.787559986114502,3.848358154296875,5.317046642303467,5.217154383659363,6.9339680671691895,-0.028365585952997208,0.289043128490448,0.013101784512400627,0.011669635772705078,6.954862328711897e-05,0.0006916534039191902,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.046875,0.121875
31,0.0002131623768946156,36.71289445747413,0.9742658138275146,0.9914482831954956,0.0020840680226683617,0.9667421579360962,0.9665294885635376,0.9492594301700592,0.9406610727310181,0.9373118877410889,0.02586841583251953,0.0010764515027403831,0.0010932756122201681,0.00025341397849842906,0.0002686733569134958,35.961694327939526,0.09155831818987037,0.16341413946654734,1.2726064614186048,0.1590758076773256,3.890197515487671,3.952359437942505,5.394260883331299,5.303711175918579,7.129175186157227,-0.45696955919265747,0.595045268535614,0.012769551947712898,0.011022425256669521,-0.0010212738998234272,0.0015705552650615573,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.009375,0.046875,0.103125
32,0.0002329968410776928,36.32649967007572,0.9195423126220703,0.9722445011138916,0.0029406119138002396,0.9101901650428772,0.9185447692871094,0.8326807618141174,0.8218286037445068,0.8184469938278198,0.09671616554260254,0.0026364256627857685,0.0034933232236653566,0.00029041143716312945,0.00030718657217221335,35.36986283980808,0.09673884556892265,0.1981799484242575,1.4238206825664288,0.1779775853208036,4.016460418701172,4.062739372253418,5.355838298797607,5.232113361358643,7.4829864501953125,-0.036296043545007706,0.0037233512848615646,0.011928588151931763,0.010394210927188396,-0.00015575117140542716,-1.6494363080710173e-05,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.025,0.0375,0.1125
33,0.00019595801131799817,37.07836976635599,0.9556375741958618,0.9846959114074707,0.0012381208362057805,0.9487036466598511,0.9610680937767029,0.9026258885860443,0.8894594311714172,0.8858233690261841,0.07160866260528564,0.000793724087998271,0.0010349578224122524,0.00022998976055532694,0.00023209107530419715,36.382914989098396,0.09531244318065654,0.17361243646823543,1.2064577104889005,0.15080721381111256,3.5234360694885254,3.5962350368499756,5.637893199920654,5.540948271751404,7.665089130401611,-0.06970959901809692,0.32636794447898865,0.011694518849253654,0.009859244339168072,2.1186424419283867e-06,0.0009014748502522707,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.021875,0.025,0.10625
34,0.0002069338079309091,36.84168550424724,0.9726161956787109,0.9907289743423462,0.0031484635546803474,0.9670935273170471,0.9779394865036011,0.9290226697921753,0.9088042974472046,0.907440185546875,0.06913518905639648,0.001477954676374793,0.0015985852805897593,0.0002871484903153032,0.0003216744153178297,35.41893462682333,0.13763688098454627,0.27869402368003154,1.643079466149217,0.20538493326865212,3.7992541790008545,3.849810838699341,5.272130966186523,5.197453022003174,6.619517803192139,-0.6390748023986816,0.7363229990005493,0.012486374005675316,0.010252210311591625,-0.0016179635422304273,0.001918313093483448,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.01875,0.046875,0.109375
35,0.00026458196225576103,35.77439766950528,0.9614996314048767,0.9867449998855591,0.002336225938051939,0.9511013031005859,0.9617873430252075,0.908663421869278,0.8841356039047241,0.8727723956108093,0.0776517391204834,0.0024314336478710175,0.003606182523071766,0.00033919201814569533,0.00034851070813601837,34.695543760971226,0.12116084847566021,0.21163228803048031,1.3404248694323706,0.16755310867904633,3.630038022994995,3.655203104019165,5.059312343597412,4.962983131408691,6.919663906097412,-0.5177505016326904,0.4955225884914398,0.012907681986689568,0.01140240766108036,-0.001162225380539894,0.001386489486321807,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.04375,0.084375
36,0.00021815457148477435,36.61235681829994,0.9825090765953064,0.9939682483673096,0.002606357680633664,0.9778403043746948,0.9773858189582825,0.9681097567081451,0.9634469747543335,0.9603365659713745,0.013938844203948975,0.0011013252660632133,0.0013091214932501316,0.00025935404119081795,0.00026673565298551694,35.86106980547979,0.08267866310570822,0.14893145406013147,1.2661369187323497,0.1582671148415437,3.827125072479248,3.889371871948242,5.33815336227417,5.235717415809631,7.353236675262451,-0.09281790256500244,0.32864922285079956,0.012815563008189201,0.011292306706309319,-0.00023748942476231605,0.0008041808614507318,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.025,0.046875,0.15
37,0.00020403112284839153,36.903035803664295,0.9461173415184021,0.9820729494094849,0.002339586615562439,0.9384480714797974,0.9504266977310181,0.9024171233177185,0.8875939249992371,0.8731328845024109,0.062832772731781,0.0016971899894997478,0.0021760049276053905,0.00024574174312874675,0.0002506958189769648,36.09521065454587,0.08371645343188566,0.1489278465123145,1.230462364935887,0.15380779561698588,3.235419511795044,3.2569639682769775,5.176832675933838,5.064380645751953,7.124284267425537,-0.23190099000930786,0.38903161883354187,0.011783510446548462,0.010551903396844864,-0.0007582121761515737,0.0008335116435773671,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.03125,0.04375,0.134375
38,0.0001489922433393076,38.26836340732848,0.9022507667541504,0.9785803556442261,0.0010436421725898981,0.8935520648956299,0.9466822147369385,0.730338454246521,0.7203022241592407,0.7187077403068542,0.22637999057769775,0.0008476736256852746,0.0008711778209544718,0.00018725573318079114,0.00019329410861246288,37.275648766957076,0.13208776679504405,0.23510611287816918,1.3130670477676312,0.1641333809709539,2.5683512687683105,2.6219067573547363,4.271719455718994,4.148963451385498,5.8147125244140625,-0.010927662253379822,0.16556555032730103,0.03386390209197998,0.015804853290319443,0.0014759560581296682,0.0010553010506555438,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.021875,0.025,0.11875
39,0.0001786890352377668,37.47902095965715,0.9825007319450378,0.9940707683563232,0.0027216454036533833,0.9786615967750549,0.9789860248565674,0.9720094799995422,0.9711507558822632,0.970615029335022,0.0078352689743042,0.0006245850236155093,0.0007282594451680779,0.0002117065159836784,0.00021788924641441554,36.74265774894116,0.06955724057059444,0.12456993164374285,1.2279398244877073,0.15349247806096342,4.070802688598633,4.140942096710205,5.556902885437012,5.460732102394104,7.596828460693359,-0.007904384285211563,0.3331444263458252,0.012380993925035,0.010704964399337769,5.042948032496497e-06,0.0008281364571303129,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.015625,0.0375,0.075
40,0.00017949234461411834,37.45954069440779,0.9522348642349243,0.9838532209396362,0.00255004595965147,0.9470694065093994,0.9553758502006531,0.8890163004398346,0.8843522071838379,0.8840464949607849,0.07102364301681519,0.0009725232375785708,0.0011160117574036121,0.00020560943812597543,0.00020797672550543211,36.86956953723686,0.064800131673595,0.11484673148188855,1.172075959636758,0.14650949495459475,4.039168834686279,4.105932235717773,5.5381622314453125,5.454702258110046,7.7288899421691895,0.0284898579120636,0.4423542022705078,0.012153989635407925,0.01087958738207817,0.00012666099064517766,0.0010437296004965901,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.021875,0.040625,0.121875
41,0.000183301221113652,37.36834641850907,0.9588338136672974,0.9865099787712097,0.0019165094709023833,0.9533059597015381,0.9596446752548218,0.922288328409195,0.9104997515678406,0.9048960208892822,0.0491449236869812,0.0007038903422653675,0.0007362752803601325,0.00021121498139109462,0.00021668669796781614,36.75275280718091,0.06608082743578993,0.11827730071225542,1.201598481101387,0.15019981013767336,3.8969407081604004,3.979186534881592,5.319692134857178,5.224043965339661,6.747305393218994,0.19100043177604675,-0.1320016235113144,0.011148203164339066,0.009705564938485622,0.0005227984511293471,-0.0003787098394241184,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0125,0.01875,0.075
42,0.0001681518042460084,37.74298468403573,0.8895079493522644,0.9612617492675781,0.001708216848783195,0.8868040442466736,0.8660084009170532,0.8487628102302551,0.8479281663894653,0.8471803069114685,0.01808023452758789,0.0006937849102541804,0.0006999451434239745,0.0001994197809835896,0.00020216599295963533,37.002317650517725,0.07361135755577357,0.13128776109979484,1.2186980277910033,0.15233725347387542,3.790709972381592,3.868429660797119,5.104201316833496,5.010377526283264,7.060907363891602,0.05264314264059067,0.2033926248550415,0.013567227870225906,0.011937913484871387,0.000687573803588748,0.0005857343203388155,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.03125,0.034375,0.14375
43,0.00023582478752359748,36.27410548185204,0.8818850517272949,0.9579232931137085,0.0032399308402091265,0.8775984048843384,0.8674335479736328,0.831702470779419,0.8265435099601746,0.8219749927520752,0.04089003801345825,0.0011109670158475637,0.0011443878756836057,0.0003179963387083262,0.0003239053694414906,34.97577880292059,0.1291250716243327,0.23687606052119153,1.3780124184954499,0.17225155231193123,3.0227646827697754,3.0627331733703613,4.493184566497803,4.3244160413742065,7.521947860717773,-0.3704913258552551,0.09300322085618973,0.0112229622900486,0.009592913091182709,-0.0009114154963754117,0.0003744298592209816,Hard16 stride8 Top10 (incumbent),validation,0.0,0.0,0.0375,0.05,0.109375
