method,image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,global_dists,global_gmsd,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,ciede2000_global,ciede2000_p95,ciede2000_max,crop_ratio,repeat,raw_bit_accuracy,raw_ber,detection_success,exact_decode_success,schema,train_epochs,train_images,train_batch_size,train_steps,train_last_loss
Q-control,10,3.9506583561887965e-05,44.03330525478594,0.9894746541976929,0.9943816661834717,nan,nan,0.00098209991119802,0.9888896942138672,0.9902739524841309,0.9803757071495056,0.977036714553833,0.9753673076629639,0.013237237930297852,0.0003412642690818757,0.0004071365692652762,6.723571277689189e-05,7.662334974156693e-05,41.72399986736121,0.2976868351974323,0.5308679434391803,1.9592834742872953,0.24491043428591192,0.38863465189933777,1.1425654113292694,3.6654274463653564,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,11,5.1426166464807466e-05,42.88815848714738,0.9910615682601929,0.9952055811882019,nan,nan,0.0006451982771977782,0.9906882643699646,0.9913831949234009,0.985379159450531,0.9789325594902039,0.9734424948692322,0.012450635433197021,0.00026345509104430676,0.00028364817262627184,0.00010316239058738574,0.00011429016194597352,39.864786024891146,0.40729539549536153,0.7362476309754239,2.4067793121041023,0.3008474140130128,0.43384531140327454,1.4783152937889072,6.278810977935791,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,12,5.8532761613605544e-05,42.32600985107476,0.9913870692253113,0.9954524040222168,nan,nan,0.001194987678900361,0.9905372858047485,0.99265456199646,0.9821338355541229,0.9717991352081299,0.9643945693969727,0.020855426788330078,0.0010779048316180706,0.001307975617237389,0.0001270091743208468,0.00015570262621622533,38.96164907288032,0.41546588919460004,0.8340744790279352,2.9082275324136635,0.36352844155170794,0.5146089792251587,1.691780966520307,7.36475944519043,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,13,6.810290506109595e-05,41.66834362021223,0.9943585395812988,0.9950411319732666,nan,nan,0.0015825519803911448,0.9941741824150085,0.9956700205802917,0.9887389540672302,0.9868533611297607,0.9850382804870605,0.008816659450531006,0.0004899029154330492,0.000615062948781997,0.00011754874140024185,0.00012048095049976837,39.29782016525057,0.302240759624089,0.5345603179536178,1.8820797995819445,0.23525997494774306,0.5593255758285522,1.74886485338211,7.874661922454834,100,0,0.98,0.02,1,1,1,2,64,4,32,1.4418116807937622
Q-control,14,2.987176958413329e-05,45.247390493121564,0.9901763200759888,0.9937824606895447,nan,nan,0.0006869315402582288,0.9909172654151917,0.9913209676742554,0.9840339124202728,0.9807678461074829,0.9787428379058838,0.010553121566772461,0.0004219704132992774,0.00044979792437516153,6.222489173524082e-05,7.154999730119016e-05,42.060358503453784,0.40375677149415895,0.735177637505263,2.4092313094769047,0.3011539136846131,0.3281245529651642,1.026226699352264,2.9188098907470703,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,15,9.952692926162854e-05,40.02059395160005,0.9885510206222534,0.994773268699646,nan,nan,0.0007143563707359135,0.9863617420196533,0.9912046194076538,0.9622271656990051,0.9547977447509766,0.9520946741104126,0.036406874656677246,0.000271005294052884,0.00029738590819761157,0.00020374951418489218,0.0002758564369287342,36.90903418107358,0.379711134342134,0.7557357544019365,2.776973863659975,0.3471217329574969,0.5647058486938477,1.8902211904525734,9.015666007995605,100,0,0.99,0.01,1,1,1,2,64,4,32,1.4418116807937622
Q-control,16,4.925900066155009e-05,43.07514403125758,0.990501880645752,0.9946920871734619,nan,nan,0.0015570843825116754,0.9897668957710266,0.990422248840332,0.9848643243312836,0.9757607579231262,0.967214047908783,0.01466149091720581,0.00031842145835980773,0.0003521051839925349,0.00010098150232806802,0.00010712160474213306,39.957581724805344,0.394486158304943,0.7564682332094779,2.4838262508562163,0.31047828135702704,0.41730231046676636,1.2422408998012542,5.3743791580200195,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,17,2.9770410037599504e-05,45.26215183632064,0.9937507510185242,0.9958442449569702,nan,nan,0.0010178843513131142,0.9940314292907715,0.9964625835418701,0.9876636862754822,0.9829747080802917,0.9804399013519287,0.01348787546157837,0.00025817344430834055,0.00025850621750578284,6.985168147366494e-05,7.367098078248091e-05,41.55823135062402,0.48949042873093607,0.9957626940457512,3.026508841872998,0.3783136052341248,0.3240911662578583,1.0431593894958495,4.10988712310791,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,18,0.00011002857354469597,39.58494517374976,0.9886683821678162,0.9931692481040955,nan,nan,0.002185631077736616,0.988674521446228,0.9903758764266968,0.9798921346664429,0.9688399434089661,0.9587234258651733,0.021535933017730713,0.0003431778750382364,0.00038079285877756774,0.00025839440058916807,0.000281805288977921,35.877169017434184,0.4524208918077968,0.8430944781657427,2.6125968657207252,0.32657460821509066,0.5654556751251221,1.9597641527652707,9.299893379211426,100,0,0.99,0.01,1,1,1,2,64,4,32,1.4418116807937622
Q-control,19,0.00015327543951570988,38.145274298640864,0.9905203580856323,0.9944618940353394,nan,nan,0.0009484795155003667,0.9896851778030396,0.9919198155403137,0.9812367260456085,0.9783704280853271,0.977435827255249,0.013549387454986572,0.0003708415024448186,0.00040191190782934427,0.0003087429504375905,0.00033925990283023566,35.104029499136765,0.3608166573728667,0.6635176443098294,2.3082162832359066,0.2885270354044883,0.6671764850616455,2.2416011691093427,9.19920825958252,100,0,0.99,0.01,1,1,1,2,64,4,32,1.4418116807937622
Q-control,20,6.370046321535483e-05,41.95857409561963,0.9866664409637451,0.9936431646347046,nan,nan,0.0010840632021427155,0.9856300950050354,0.9878233075141907,0.9718457162380219,0.9610240459442139,0.9586019515991211,0.026799261569976807,0.0005394086474552751,0.0006175304297357798,0.0001226481981575489,0.0001444180052203592,39.11338827693893,0.36968270731271713,0.6628765520612603,2.2812345601130697,0.2851543200141337,0.4215880036354065,1.4099560320377347,5.459536552429199,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,21,0.0001148219162132591,39.39975209655297,0.9915571212768555,0.9962183237075806,nan,nan,0.0010286555625498295,0.9895482063293457,0.9897825717926025,0.9828549027442932,0.9814218878746033,0.9812449216842651,0.008360683917999268,0.00023657127167098224,0.00028017780277878046,0.00020034841145388782,0.00020801594655495137,36.98214096702935,0.30802676135294493,0.5413647423501843,1.8365425344121789,0.22956781680152236,0.584296703338623,1.92445706129074,8.633282661437988,100,0,0.99,0.01,1,1,1,2,64,4,32,1.4418116807937622
Q-control,22,6.702418613713235e-05,41.7376845087434,0.9830174446105957,0.9911326766014099,nan,nan,0.0008267202065326273,0.9820768237113953,0.9878963828086853,0.9665328860282898,0.9614477157592773,0.9566263556480408,0.02644866704940796,0.0004151032480876893,0.0004335594712756574,0.00016204956045839936,0.00020486611538217403,37.90352142606166,0.47334462403016137,0.9246948410026959,3.090635852292727,0.38632948153659086,0.43707627058029175,1.4722962737083434,6.298522472381592,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,23,5.761663123848848e-05,42.39452137886658,0.9874090552330017,0.9928001165390015,nan,nan,0.0009905806509777904,0.9882974624633789,0.9894766807556152,0.9826668798923492,0.9779534339904785,0.9740527868270874,0.011523246765136719,0.00020071075414307415,0.0002058520185528323,0.00010944536188617349,0.00012474787581595592,39.60802638389537,0.3429592487063031,0.6248453154390521,2.264553004883095,0.2830691256103869,0.4516676366329193,1.4462805330753314,5.716097354888916,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,24,2.5633349650888704e-05,45.911946384570356,0.9933956861495972,0.9968712329864502,nan,nan,0.000784838804975152,0.9935996532440186,0.9940530061721802,0.9903616905212402,0.9896219968795776,0.9892237186431885,0.004431009292602539,0.00036337715573608875,0.0005527903558686376,5.0501876103226095e-05,5.617144142888719e-05,42.966924878982866,0.3154113199653294,0.6252552957939566,2.2788653083589234,0.28485816354486543,0.3343731760978699,0.9439777284860611,2.7420406341552734,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,25,4.70888007839676e-05,43.27082369645136,0.9899289011955261,0.9953652620315552,nan,nan,0.0006092319381423295,0.98975670337677,0.9928348064422607,0.979301244020462,0.9728306531906128,0.9663784503936768,0.02000415325164795,0.0007438352331519127,0.001063578762114048,0.00012093399709556252,0.0001317845490120817,39.17451592642391,0.5079906537166539,0.9699634658805274,2.8387008120829242,0.35483760151036553,0.4028289318084717,1.2056565582752212,6.238389015197754,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,26,4.129894659854472e-05,43.84061025638361,0.9903034567832947,0.9914541244506836,nan,nan,0.002172868000343442,0.9905319213867188,0.9937137365341187,0.9792509377002716,0.9723652601242065,0.9694370031356812,0.02134847640991211,0.000627129222266376,0.0007918574847280979,9.407621109858155e-05,0.00011536104284459725,40.265201820429596,0.46474833566616924,0.8842638123791693,2.9405957716815028,0.36757447146018785,0.4133339524269104,1.2849005639553066,3.8279361724853516,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,27,4.5862700062571093e-05,43.38540380749626,0.9945697784423828,0.9962793588638306,nan,nan,0.0004723573219962418,0.9938617944717407,0.993461012840271,0.9901755750179291,0.9884797930717468,0.9876641631126404,0.00498121976852417,0.0002818869543261826,0.00028865470085293055,0.00010588295117486268,0.00011352867113600951,39.75173962524672,0.4607079820457446,0.8885716512090236,2.765112568748643,0.3456390710935804,0.40637636184692383,1.2882611274719231,4.954551696777344,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,28,5.2659979701275006e-05,42.78519312636444,0.9883358478546143,0.9925124645233154,nan,nan,0.0010874166619032621,0.9891451597213745,0.9926649332046509,0.9742716252803802,0.9720498323440552,0.9716932773590088,0.020615100860595703,0.00038793287239968777,0.00039846819709055126,0.00011769807315431535,0.00013271736315800808,39.29230646972182,0.404087162261092,0.7658061279763736,2.5451697647834033,0.3181462205979254,0.4665132164955139,1.5112148344516736,5.027676582336426,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,29,3.931685569114052e-05,44.05421221526316,0.991706371307373,0.9960703253746033,nan,nan,0.0006749535677954555,0.9909499883651733,0.9921640157699585,0.9823137819766998,0.9803357720375061,0.9783930778503418,0.011828243732452393,0.0005077135283499956,0.0007213057833723724,7.044999074423686e-05,7.176929284469225e-05,41.52119059612497,0.360430352568748,0.6338752159987986,1.8736465180427428,0.23420581475534286,0.39783596992492676,1.191433423757553,3.8007755279541016,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,30,6.183262303238735e-05,42.08782329688595,0.9923030734062195,0.9961162805557251,nan,nan,0.0010464393999427557,0.9911641478538513,0.9945541620254517,0.980823814868927,0.9713099598884583,0.9635300040245056,0.023244202136993408,0.000679295917507261,0.00098297162912786,0.00013785342162009329,0.00016134292673086748,38.60582449926116,0.42470827732254113,0.9047836092509808,3.026130519590179,0.3782663149487724,0.47053664922714233,1.405552154779433,6.646731853485107,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,31,6.076285717426799e-05,42.16361813054077,0.9944168329238892,0.9965750575065613,nan,nan,0.0008454369963146746,0.9935575723648071,0.99326491355896,0.9884114861488342,0.987896203994751,0.9874779582023621,0.005368709564208984,0.0003645405522547662,0.00043053951230831444,0.00011619766883086413,0.0001308609134866856,39.34802584717182,0.34006855589460433,0.6147220855327025,2.1683341212081957,0.27104176515102446,0.4785512685775757,1.5713237047195432,4.942962169647217,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,32,5.596806659013964e-05,42.520596954827035,0.9916032552719116,0.9948963522911072,nan,nan,0.0010015815496444702,0.9913045167922974,0.9919993877410889,0.9846101403236389,0.9822378158569336,0.9803075194358826,0.009761571884155273,0.000325849890941754,0.0004083819512743503,0.0001189620525110513,0.00012559807873913087,39.245915513242515,0.41966125990707487,0.750430925585925,2.2906532136208546,0.2863316517026068,0.4477391242980957,1.4749254107475236,4.602329254150391,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,33,2.97059250442544e-05,45.27156919120992,0.9881181716918945,0.9921238422393799,nan,nan,0.0008772443397901952,0.988006591796875,0.9913656115531921,0.9774724841117859,0.9701598882675171,0.9629967212677002,0.02120572328567505,0.00022220615937840194,0.0002412675239611417,6.155476876301691e-05,6.364753971865866e-05,42.107382958238475,0.4035486529005718,0.8042843505977789,2.5829251471819155,0.32286564339773943,0.33427369594573975,0.9731866657733916,3.323401689529419,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,34,7.165890565374866e-05,41.44729828491528,0.9930170774459839,0.9965381026268005,nan,nan,0.0010127541609108448,0.9917806386947632,0.9918212890625,0.9865540266036987,0.9851459860801697,0.9846900701522827,0.006675302982330322,0.00048383226385340095,0.0004983104299753904,0.00013086687249597162,0.00015001315478002653,38.83170276390511,0.2881553974797887,0.5560088796918473,2.2191379609607913,0.2773922451200989,0.5420345067977905,1.7152248322963701,6.174237251281738,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,35,3.495722194202244e-05,44.564630881425835,0.9931612014770508,0.9957510828971863,nan,nan,0.0005010026507079601,0.9931060671806335,0.9936271905899048,0.9844327867031097,0.982775092124939,0.9825901985168457,0.01085209846496582,0.0001207060122396797,0.00012830848572775722,8.611336670583114e-05,9.68642834777711e-05,40.64929431170953,0.5241798921314597,1.013180254846707,3.115396173434002,0.38942452167925024,0.34372812509536743,1.0448216617107384,4.544382095336914,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,36,5.486428926815279e-05,42.60710242435617,0.9884955286979675,0.9936637878417969,nan,nan,0.001215778524056077,0.9879171848297119,0.9896194934844971,0.9772600531578064,0.9741430282592773,0.9730324745178223,0.015476465225219727,0.0006228198762983084,0.0007272999500855803,0.00011030476889573038,0.0001138612879003631,39.574057109475795,0.3697345367900561,0.6731534797007488,2.2037731750742258,0.2754716468842782,0.4350794553756714,1.3531264901161186,4.286488056182861,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,37,6.902957102283835e-05,41.6096482548165,0.9856160879135132,0.9916276931762695,nan,nan,0.000994847621768713,0.9841406941413879,0.9874792098999023,0.9701340794563293,0.9668682813644409,0.9643744230270386,0.020610928535461426,0.00026199230342172086,0.0002956631069537252,0.00011906055442523211,0.00013512427904061042,39.24232099415222,0.28209834120898314,0.5040618791192613,1.9725711533328059,0.24657139416660073,0.4609653651714325,1.5517590641975378,5.240506649017334,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,38,9.764306741999462e-05,40.10358585843825,0.9900993704795837,0.9945870637893677,nan,nan,0.0008159155258908868,0.9893486499786377,0.9915052652359009,0.9804354310035706,0.9743619561195374,0.9738852977752686,0.017143309116363525,0.0002447926963213831,0.0002782102092169225,0.00017505945288576186,0.00017811865109251812,37.568144331692594,0.30909067232178866,0.5487702781173937,1.9209124862105342,0.24011406077631678,0.5728480219841003,1.827151179313659,6.210385799407959,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,39,2.4974127882160246e-05,46.0250966877079,0.9823689460754395,0.9929894208908081,nan,nan,0.0013495226157829165,0.9818142056465149,0.9840855598449707,0.9680760204792023,0.9431205987930298,0.9295734763145447,0.04096496105194092,0.00028375806869007647,0.0003913511463906616,4.717945557786152e-05,5.658615282300161e-05,43.26247074914916,0.36990873311427,0.692585400920417,2.4512630304505127,0.3064078788063141,0.3097015917301178,0.8912205606698985,3.0559279918670654,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,40,0.00012481333396863192,39.03739015938333,0.991007924079895,0.995592474937439,nan,nan,0.0022867689840495586,0.9883686304092407,0.9915112853050232,0.9761250913143158,0.9652907848358154,0.9570311307907104,0.026220500469207764,0.0013643638230860233,0.001598721370100975,0.0002801110967993736,0.0004009531476185657,35.52669685952319,0.428477812016794,0.9817332331549451,3.4665146955023975,0.4333143369377997,0.6569749712944031,2.3144992351531966,7.438724517822266,100,0,0.97,0.03,1,1,1,2,64,4,32,1.4418116807937622
Q-control,41,3.864193058689125e-05,44.12941183957148,0.9929296374320984,0.994780421257019,nan,nan,0.0006122591439634562,0.993599534034729,0.9948921203613281,0.9864677786827087,0.9854344725608826,0.9849134683609009,0.009457647800445557,0.00015200511552393436,0.00016749011410865933,0.00010000837210100144,0.00012246102778590284,39.99963641949277,0.5581755273118174,1.0721342693995808,3.2236122013640953,0.4029515251705119,0.3077337145805359,1.1186825215816476,4.92783260345459,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,42,4.3353855289751664e-05,43.62972276351157,0.9883750677108765,0.9940212965011597,nan,nan,0.0010660439729690552,0.9875782132148743,0.9906299114227295,0.9719239771366119,0.9608815908432007,0.9600585699081421,0.02974832057952881,0.0006061152671463788,0.0007738647982478142,0.00010338510037399828,0.00011274419557594229,39.855420462673464,0.45255262027434806,0.8838235760341058,2.831482929297275,0.35393536616215937,0.40096598863601685,1.2312347710132598,5.4732208251953125,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,43,1.833892565628048e-05,47.36626110062704,0.9954863786697388,0.9967001676559448,nan,nan,0.0005307040410116315,0.9951969385147095,0.9984909296035767,0.9892782270908356,0.9831413626670837,0.9774238467216492,0.01534956693649292,0.0001734050310915336,0.00018522251048125327,5.270449037197977e-05,6.084103642933769e-05,42.78152381738213,0.6141079021465738,1.2269907649880223,3.494214641113754,0.43677683013921925,0.2134813368320465,0.7329151004552833,3.7575953006744385,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,44,4.798657391802408e-05,43.188802561440944,0.9871198534965515,0.9956175684928894,nan,nan,0.0006085988716222346,0.9862040281295776,0.9886798858642578,0.9754052758216858,0.9700409173965454,0.9691087603569031,0.018638968467712402,0.00021292385645210743,0.0003308165760245174,0.00010568938159849495,0.00012812960994779132,39.7596864320182,0.4253551137267207,0.8133542692498725,2.7880422311285336,0.3485052788910667,0.40881961584091187,1.1282147884368892,6.1040778160095215,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,45,4.3680291128112e-05,43.59714475731175,0.9915112853050232,0.9952542185783386,nan,nan,0.0013778386637568474,0.9911802411079407,0.9925965070724487,0.9842134118080139,0.9788472056388855,0.9760774970054626,0.013749301433563232,0.0004182250704616308,0.0004301004228182137,9.392227366333827e-05,0.00012143843377998564,40.27231402601045,0.4104010638838293,0.7899703462449175,2.7845855297675906,0.3480731912209488,0.409238338470459,1.3319912493228905,5.114635944366455,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,46,7.705050666118041e-05,41.13224501145025,0.9958938956260681,0.9950681924819946,nan,nan,0.0007350884843617678,0.9961643218994141,0.997122049331665,0.9924484491348267,0.9900879263877869,0.9883745908737183,0.007034122943878174,0.0003182691871188581,0.0003582626231946051,0.0001586251164553687,0.00017528769603813998,37.996280460578035,0.38402303563269974,0.711270456907256,2.4368261924000625,0.3046032740500078,0.5212092399597168,1.719646072387695,5.087194919586182,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,47,3.633728556451388e-05,44.39647518095217,0.9926854968070984,0.9955544471740723,nan,nan,0.0006728243315592408,0.9924609661102295,0.9927513599395752,0.9860243499279022,0.9849988222122192,0.9843284487724304,0.007752537727355957,0.0009137800079770386,0.0011942408746108413,8.585634350311011e-05,9.130132275458891e-05,40.66227611433533,0.4938022732082946,0.9535693242575155,2.9177569228472438,0.36471961535590547,0.3914836645126343,1.299302780628203,6.191514015197754,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,48,8.295581210404634e-05,40.811531807512694,0.9929674863815308,0.9959213137626648,nan,nan,0.0009741832036525011,0.9914692640304565,0.993407666683197,0.9869055151939392,0.9741736650466919,0.9626654982566833,0.019234001636505127,0.00037035197601653636,0.00042992146336473525,0.00016961630899459124,0.00020568988475133665,37.70532391667591,0.38266057033149087,0.7719739671677733,2.7535967912828796,0.34419959891035995,0.5253099799156189,1.7706614196300505,7.1620635986328125,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,49,6.738969386788085e-05,41.71406516499526,0.9915944933891296,0.9949933290481567,nan,nan,0.0020775222219526768,0.9906308650970459,0.9922360181808472,0.9835724234580994,0.9766843914985657,0.9721485376358032,0.015551626682281494,0.0004685316816903651,0.00047678244300186634,0.00013553714961744845,0.0001793325791368261,38.67941651929209,0.3685373310575171,0.7334238252431062,2.7363176054824594,0.3420397006853074,0.5516676306724548,1.7268479764461513,6.13401460647583,100,0,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,0,3.386970638530329e-05,44.70188568214989,0.9922765493392944,0.9964027404785156,nan,nan,0.00034913967829197645,0.9915295839309692,0.9935067296028137,0.9825283586978912,0.9818053245544434,0.9816733598709106,0.011701405048370361,9.429310739506036e-05,9.866842447081581e-05,7.275153620867059e-05,7.967690180521458e-05,41.381578317591725,0.424497026973114,0.7705259000482485,2.4313198807908534,0.30391498509885667,0.3150116205215454,0.9252468675374977,4.650382995605469,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,1,6.973157724132761e-05,41.565705114843354,0.990409255027771,0.9950488805770874,nan,nan,0.0008738674805499613,0.9895647764205933,0.992508053779602,0.976895660161972,0.9702678322792053,0.9680261015892029,0.02224022150039673,0.0004442886565811932,0.0004575815110001713,0.00011918444215552881,0.00012266052908671554,39.23780431902661,0.30914875221796617,0.5460875827078501,1.8701992588206215,0.2337749073525777,0.5258270502090454,1.7051908552646622,5.138634204864502,100,1,0.99,0.01,1,1,1,2,64,4,32,1.4418116807937622
Q-control,2,8.312911813845858e-05,40.80246826615063,0.9940962791442871,0.997276246547699,nan,nan,0.0011323606595396996,0.9923461079597473,0.9923586845397949,0.9876926839351654,0.9856575727462769,0.9838878512382507,0.006701111793518066,0.0003165366651955992,0.0003336988156661391,0.00015705556143075228,0.00016164875341928564,38.03946680367526,0.35918601395988053,0.6740135814261101,2.1810506744057725,0.27263133430072156,0.5135555267333984,1.6441607236862175,6.290895938873291,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,3,5.4027095757192e-05,42.67388377464056,0.9885649681091309,0.9940916299819946,nan,nan,0.0010535846231505275,0.9891378879547119,0.9924756288528442,0.978943943977356,0.9723570346832275,0.9665498733520508,0.0201185941696167,0.0005206549540162086,0.0006690684822387993,0.00010510130960028619,0.00010612270307319704,39.783918724719065,0.38830506646597424,0.7093147124858209,2.181990801978928,0.272748850247366,0.4862803816795349,1.5541233241558066,5.701781272888184,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,4,4.959535363013856e-05,43.04559008737877,0.99103182554245,0.9949087500572205,nan,nan,0.0016852992121130228,0.9901241660118103,0.9912712574005127,0.981377899646759,0.9786237478256226,0.9769098162651062,0.012647509574890137,0.00036556494887918234,0.00039843295235186815,0.00010421771730761975,0.00010993906653311569,39.82058443465952,0.3974481552584569,0.7219834559106822,2.323609391951055,0.2904511739938819,0.4630015790462494,1.5068511843681334,4.475762844085693,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,5,8.554080704925582e-05,40.67826656634913,0.9870057106018066,0.9940263628959656,nan,nan,0.001309249666519463,0.9848271608352661,0.9899533987045288,0.9708810746669769,0.9520400762557983,0.9384865760803223,0.03791332244873047,0.00044757284922525287,0.0005087344907224178,0.00019004137720912695,0.00019328033886267804,37.211518309567,0.41614280857882485,0.8720272404355048,2.768111029120939,0.3460138786401174,0.5199277997016907,1.727152234315871,6.162929534912109,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,6,6.519766611745581e-05,41.857679504406555,0.9842727184295654,0.9929242134094238,nan,nan,0.000810643658041954,0.9819782972335815,0.9806919693946838,0.9726575314998627,0.9678090214729309,0.963546872138977,0.01288294792175293,0.0002686486695893109,0.00031150103313848376,0.00011844436812680215,0.00012423792031768244,39.26485584579047,0.3057605447191689,0.544433733487226,1.9448448774356712,0.2431056096794589,0.45499664545059204,1.3959474742412559,4.592306137084961,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,7,5.211986353970133e-05,42.82996730028376,0.9831866025924683,0.9916858673095703,nan,nan,0.00047948010615073144,0.982623815536499,0.9848915338516235,0.9713238775730133,0.954864501953125,0.9413415193557739,0.030027031898498535,0.0001969000877579674,0.0002531863865442574,0.00010559060319792479,0.00011848313442897052,39.76374729158952,0.36776438876970224,0.707466844518681,2.51334743330864,0.31416842916358,0.4147217869758606,1.271899801492688,4.388774871826172,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,8,3.888787250616588e-05,44.10185815765015,0.9952229261398315,0.997289776802063,nan,nan,0.0007200321997515857,0.9944537878036499,0.9945695400238037,0.9911112487316132,0.9862425923347473,0.9820445775985718,0.008326947689056396,0.0003987977688666433,0.00041249330388382077,7.692460349062458e-05,7.84151616244344e-05,41.13934733654148,0.3826027562979217,0.6818699404285552,2.1340992606647067,0.26676240758308833,0.47451943159103394,1.3776142477989197,5.195425987243652,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,9,0.00010895873856497929,39.62737933307942,0.9879428744316101,0.9927127361297607,nan,nan,0.001670322148129344,0.9882375001907349,0.9917967915534973,0.9791102409362793,0.9777126312255859,0.9769253730773926,0.014084160327911377,0.0005096187815070152,0.00058155064471066,0.00020993185171391815,0.00023547754244646057,36.77921663494115,0.3389736132510881,0.6218192414285099,2.173575278657864,0.271696909832233,0.6151341199874878,2.199495077133176,7.966270923614502,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,10,3.9506583561887965e-05,44.03330525478594,0.9894746541976929,0.9943816661834717,nan,nan,0.00098209991119802,0.9888896942138672,0.9902739524841309,0.9803757071495056,0.977036714553833,0.9753673076629639,0.013237237930297852,0.0003412642690818757,0.0004071365692652762,6.723571277689189e-05,7.662334974156693e-05,41.72399986736121,0.2976868351974323,0.5308679434391803,1.9592834742872953,0.24491043428591192,0.38863465189933777,1.1425654113292694,3.6654274463653564,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,11,5.1426166464807466e-05,42.88815848714738,0.9910615682601929,0.9952055811882019,nan,nan,0.0006451982771977782,0.9906882643699646,0.9913831949234009,0.985379159450531,0.9789325594902039,0.9734424948692322,0.012450635433197021,0.00026345509104430676,0.00028364817262627184,0.00010316239058738574,0.00011429016194597352,39.864786024891146,0.40729539549536153,0.7362476309754239,2.4067793121041023,0.3008474140130128,0.43384531140327454,1.4783152937889072,6.278810977935791,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
Q-control,12,5.8532761613605544e-05,42.32600985107476,0.9913870692253113,0.9954524040222168,nan,nan,0.001194987678900361,0.9905372858047485,0.99265456199646,0.9821338355541229,0.9717991352081299,0.9643945693969727,0.020855426788330078,0.0010779048316180706,0.001307975617237389,0.0001270091743208468,0.00015570262621622533,38.96164907288032,0.41546588919460004,0.8340744790279352,2.9082275324136635,0.36352844155170794,0.5146089792251587,1.691780966520307,7.36475944519043,100,1,1.0,0.0,1,1,1,2,64,4,32,1.4418116807937622
