method,image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,global_dists,global_gmsd,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share
TrustMark P,11,1.2403518667269964e-05,49.06455095401866,0.9976093173027039,0.9986900687217712,nan,nan,0.00020046984718646854,0.9977126717567444,0.9979861974716187,0.9952730238437653,0.995219349861145,0.9951953291893005,0.002766847610473633,0.00014638651919085532,0.00016726861940696836,1.8492486560717225e-05,2.0014337678730953e-05,47.33004688246359,0.21219224512007007,0.3758107458784797,1.666473342371958,0.20830916779649475
TrustMark P,12,1.1769624506996479e-05,49.292373924786325,0.9984778165817261,0.9993864297866821,nan,nan,0.0004052201984450221,0.9982791543006897,0.9990755915641785,0.9962632954120636,0.9958222508430481,0.995750367641449,0.003253340721130371,0.000526516349054873,0.0005692594568245113,1.5138410162762739e-05,1.581047604304331e-05,48.19919732087858,0.11201218764361781,0.21221837752197342,1.4263763223597201,0.17829704029496501
TrustMark P,13,1.674285886110738e-05,47.7617038376234,0.9993757009506226,0.9993382692337036,nan,nan,0.000488974736072123,0.9993467926979065,0.9994423389434814,0.9987498223781586,0.9986556768417358,0.9986252784729004,0.0007866621017456055,0.00038020004285499454,0.0006141659687273204,2.569499338278547e-05,2.6046669972856762e-05,45.901514898223624,0.22931537511270003,0.4041354045660827,1.6474808992253849,0.2059351124031731
TrustMark P,14,1.0575046871963423e-05,49.757176990176994,0.9973509311676025,0.998475968837738,nan,nan,0.00024910515639930964,0.9974596500396729,0.9977627992630005,0.9955145716667175,0.9946430921554565,0.9941130876541138,0.0031197071075439453,0.00020627833146136254,0.00023330797557719052,1.4771711903449614e-05,1.6623962437734008e-05,48.30569171097026,0.1596256413186054,0.30025979097321365,1.645729054786634,0.20571613184832924
TrustMark P,15,1.9466797311906703e-05,47.1070549296772,0.9982591867446899,0.9992673397064209,nan,nan,0.0001885810197563842,0.9981082677841187,0.9991530776023865,0.9955779612064362,0.9935638904571533,0.9919077754020691,0.005589187145233154,0.00018202165665570647,0.00018565243226476014,2.8624806873267516e-05,3.148203131786431e-05,45.43257434753616,0.1930088433214726,0.3653873436273185,1.753961765037047,0.21924522062963087
TrustMark P,16,1.5575500583508983e-05,48.075579865845484,0.9977113604545593,0.9990298748016357,nan,nan,0.0004177072551101446,0.9975147843360901,0.9977493286132812,0.9955344796180725,0.9949966669082642,0.9949545860290527,0.00275266170501709,0.00016626871365588158,0.00019200329552404583,3.2436943001812324e-05,3.578851556085283e-05,44.88960082327814,0.3810176098843927,0.7548293324577998,2.6079024277918177,0.3259878034739772
TrustMark P,17,1.184878419735469e-05,49.26326210284162,0.9976452589035034,0.9982745051383972,nan,nan,0.00033208014792762697,0.9978165030479431,0.9974535703659058,0.9966370165348053,0.996455192565918,0.9964284896850586,0.000998377799987793,0.0002542246365919709,0.0002590967924334109,1.7428692444809712e-05,1.9135770799039165e-05,47.587351938025066,0.16682395634421668,0.3097397467715926,1.6468972576441239,0.20586215720551548
TrustMark P,18,2.093921102641616e-05,46.79039686235452,0.9984689950942993,0.9991177916526794,nan,nan,0.0004044165834784508,0.9985570907592773,0.9987853169441223,0.9972105920314789,0.996633768081665,0.9965066313743591,0.0021515488624572754,0.00021307889255695045,0.00021373873460106552,3.353452848386951e-05,3.4307967325730715e-05,44.74507795728377,0.22579343616421088,0.44902271925529297,1.8897853390197277,0.23622316737746596
TrustMark P,19,3.640677095972933e-05,44.38817838411822,0.9982287287712097,0.9990007281303406,nan,nan,0.00032763220951892436,0.9980974197387695,0.998397946357727,0.9969252049922943,0.996247410774231,0.995572566986084,0.0021505355834960938,0.00018972871475853026,0.00019281342974863946,6.650837167399004e-05,7.313517744478304e-05,41.771236848775864,0.3322404422260592,0.6165574339226942,2.211412752174697,0.2764265940218371
TrustMark P,20,1.043424981617136e-05,49.815387696372284,0.9990421533584595,0.9996284246444702,nan,nan,0.0004187522572465241,0.9988985061645508,0.9990358948707581,0.9982599914073944,0.9977665543556213,0.9975262880325317,0.0012693405151367188,0.00023422049707733095,0.00024649177794344723,1.2890674952359404e-05,1.3563994116339018e-05,48.897243425060964,0.09471236814024506,0.17183288440382152,1.3328136775913253,0.16660170969891566
TrustMark P,21,3.0350971428561024e-05,45.17827404117159,0.9979726672172546,0.9991266131401062,nan,nan,0.00029778387397527695,0.9976203441619873,0.9986591339111328,0.9940802156925201,0.9923039674758911,0.9913867712020874,0.006355166435241699,0.0001258106203749776,0.00014908923185430467,6.125197978690267e-05,7.14043253537966e-05,42.12879869467403,0.3746269507488584,0.6880113652849404,2.4196690591126413,0.30245863238908016
TrustMark P,22,1.735641671984922e-05,47.605399312002135,0.994865894317627,0.9978391528129578,nan,nan,0.0003222101950086653,0.9945564270019531,0.9957778453826904,0.9895643293857574,0.9869495630264282,0.9856741428375244,0.008828282356262207,0.00021851244673598558,0.00024974136613309383,3.045578341698274e-05,3.439682495809393e-05,45.163302246210506,0.28922969212599287,0.5236519311763236,2.0527463163301958,0.25659328954127447
TrustMark P,23,1.4799871678405907e-05,48.29742050118679,0.9966568350791931,0.9981030225753784,nan,nan,0.0001624374999664724,0.9966431856155396,0.9967176914215088,0.9948492050170898,0.9941393136978149,0.9934880137443542,0.0025783777236938477,7.935537723824382e-05,7.983899558894336e-05,2.077276076306589e-05,2.1787744117318653e-05,46.825057805719055,0.18763214097438027,0.3364840677511642,1.5351572076807127,0.1918946509600891
TrustMark P,24,1.1432651263021398e-05,49.4185304384967,0.9980579614639282,0.9992645978927612,nan,nan,0.00023491383763030171,0.9978538751602173,0.9979856014251709,0.996581107378006,0.9955961108207703,0.9951434135437012,0.0023894906044006348,0.00024379801470786333,0.00026847110711969435,1.553138645249419e-05,1.664273895585211e-05,48.087897740337404,0.1365010996127676,0.2472905582939748,1.4817734895399,0.1852216861924875
TrustMark P,25,1.8987466319231316e-05,47.21532983498346,0.9956528544425964,0.9987068176269531,nan,nan,0.0002715675800573081,0.9958269596099854,0.9964146018028259,0.9930571615695953,0.9890722036361694,0.986709475517273,0.007342398166656494,0.00033701802021823823,0.00042199392919428647,3.2425683457404375e-05,3.486239347694209e-05,44.89110861237678,0.25242435265533897,0.4668866244692168,1.9230793364870205,0.24038491706087756
TrustMark P,26,1.2747376786137465e-05,48.94579177152935,0.9976027011871338,0.998759925365448,nan,nan,0.0005440274835564196,0.9976332187652588,0.9974884986877441,0.9966877400875092,0.9963517189025879,0.9960598349571228,0.00113677978515625,0.0003609576087910682,0.00036239129258319736,1.7874241166282445e-05,1.8856685073842527e-05,47.477723866900504,0.15834711343281718,0.28815548718562345,1.5561339536191705,0.1945167442023963
TrustMark P,27,1.3042109458183404e-05,48.84652159220909,0.9977380633354187,0.9983137845993042,nan,nan,0.00011430455197114497,0.9978212118148804,0.9978617429733276,0.9959045648574829,0.9944008588790894,0.993209719657898,0.0034608840942382812,5.4446318245027214e-05,5.51258672203403e-05,1.7908025256474502e-05,1.8530032320995815e-05,47.4695230178358,0.16538420950157465,0.29207445112367636,1.4839266427624835,0.18549083034531044
TrustMark P,28,1.1062203157052863e-05,49.56158369987551,0.9983787536621094,0.9992612600326538,nan,nan,0.0002731329877860844,0.9982005953788757,0.9982075691223145,0.9975263476371765,0.9970222115516663,0.9965600371360779,0.0011853575706481934,0.0003048301732633263,0.00030572275863960385,1.4395007383427583e-05,1.554640766698867e-05,48.41788108029314,0.11368650797001031,0.2068451102693524,1.4173548972666603,0.17716936215833254
TrustMark P,29,1.1432651263021398e-05,49.4185304384967,0.9983429908752441,0.9994015693664551,nan,nan,0.0002744839293882251,0.9982370138168335,0.9980874061584473,0.9975003600120544,0.9968856573104858,0.9964569807052612,0.0012017488479614258,0.0005031239707022905,0.0006293064798228443,1.551886998640839e-05,1.644499752728734e-05,48.09139905277205,0.1471572215198893,0.26588055132386723,1.467323509152595,0.18341543864407436
TrustMark P,30,1.0551267223490868e-05,49.76695377795742,0.9992225170135498,0.9997085332870483,nan,nan,0.0002730103733483702,0.9990988969802856,0.9992249011993408,0.998462587594986,0.9981507062911987,0.9980573058128357,0.0010741949081420898,0.00015394814545288682,0.00019088375847786665,1.4214785551303066e-05,1.542500740470132e-05,48.47259687826388,0.12940168183048445,0.23759554701451369,1.4644011825102783,0.18305014781378479
TrustMark P,31,1.5096796232683118e-05,48.21115206752679,0.9990906715393066,0.9995660781860352,nan,nan,0.00034657810465432703,0.9989737272262573,0.9990355968475342,0.9986450672149658,0.9982726573944092,0.9979325532913208,0.000762939453125,0.0002180470764869824,0.000285114801954478,2.2383470422937535e-05,2.3586182123835897e-05,46.50072577830655,0.1830570965964136,0.3313067376955083,1.6347847894054304,0.2043480986756788
TrustMark P,32,1.1586901564442087e-05,49.36032682532193,0.9983765482902527,0.9988880157470703,nan,nan,0.0002548884367570281,0.9983906149864197,0.999008297920227,0.9966803193092346,0.9952594041824341,0.9938613772392273,0.0037488937377929688,0.00011346224346198142,0.00011508505849633366,1.6249761756625958e-05,1.671157224336639e-05,47.89153001979948,0.14666819957421237,0.2704100605263369,1.514541153141443,0.18931764414268037
TrustMark P,33,1.5072389942361042e-05,48.21817878641896,0.9950183629989624,0.9971377849578857,nan,nan,0.0003865871694870293,0.9952045679092407,0.9949387907981873,0.9924969673156738,0.9913705587387085,0.9913622140884399,0.0035682320594787598,0.0002906961599364877,0.00031252027838490903,2.0558749383781105e-05,2.263126771140378e-05,46.87003307587382,0.14890473056879383,0.26551388966426787,1.5123824469173885,0.18904780586467357
TrustMark P,34,1.4739798643859103e-05,48.31508449208187,0.9989427328109741,0.9995646476745605,nan,nan,0.00025145799736492336,0.9988453984260559,0.9992672204971313,0.9972884356975555,0.996512770652771,0.9959709644317627,0.0027544498443603516,0.0001356567081529647,0.00014961097622290254,2.1124438717379235e-05,2.254867104056757e-05,46.75214821558548,0.16819414007830638,0.30181418318015885,1.5709616044818768,0.1963702005602346
TrustMark P,35,1.4698186532768887e-05,48.32736245346753,0.9965671300888062,0.9981452822685242,nan,nan,0.00028019995079375803,0.996550440788269,0.9961392879486084,0.9948954582214355,0.9945683479309082,0.9944930076599121,0.0015709400177001953,0.0001523935643490404,0.00017319551261607558,2.5241948605980724e-05,2.956845901280758e-05,45.97877121846317,0.26155491538647274,0.5032053736553747,2.126998583053206,0.26587482288165076
TrustMark P,36,1.5397474271594547e-05,48.12550512921348,0.9973722696304321,0.9988583326339722,nan,nan,0.00040454789996147156,0.9971532821655273,0.9970446228981018,0.9949021339416504,0.9937763214111328,0.9933845400810242,0.003268301486968994,0.00030489880009554327,0.0003208927228115499,2.2552423615707085e-05,2.3573665657750098e-05,46.46806779445953,0.20431754925586723,0.3619561521792737,1.5914817899500164,0.19893522374375205
TrustMark P,37,1.9709277694346383e-05,47.05329291454076,0.9966602325439453,0.9979443550109863,nan,nan,0.00032241581357084215,0.9966449737548828,0.9967550039291382,0.9950402677059174,0.9924410581588745,0.9900518655776978,0.004313945770263672,0.000263732741586864,0.00033308868296444416,3.199140337528661e-05,3.3677199098747224e-05,44.94966708188017,0.23894619787380586,0.4292853273847452,1.7849601570590088,0.2231200196323761
TrustMark P,38,2.8754968298017047e-05,45.41287106870076,0.9978233575820923,0.9989560842514038,nan,nan,0.00018529641965869814,0.9976209402084351,0.9980580806732178,0.9960742294788361,0.9949342012405396,0.9937949180603027,0.0031238794326782227,0.00012844859156757593,0.00015576045552734286,4.07007391913794e-05,4.248541063134326e-05,43.90397703211587,0.18357196857607477,0.3222625684852709,1.513666343356943,0.18920829291961788
TrustMark P,39,1.3331835361896083e-05,48.7511005818744,0.9887712001800537,0.997189998626709,nan,nan,0.0005197749705985188,0.9877579212188721,0.9891587495803833,0.9801590740680695,0.9776120185852051,0.9761255979537964,0.011546730995178223,0.0001399768516421318,0.0001426437374902889,2.1459842173499055e-05,2.2179468942340463e-05,46.68373476378945,0.24516546188141297,0.4513289903061452,1.8395682679614818,0.22994603349518522
TrustMark P,40,2.239880086563062e-05,46.49775231280994,0.9987848997116089,0.9994559288024902,nan,nan,0.0003794080694206059,0.998640775680542,0.9991409182548523,0.9972482919692993,0.997065544128418,0.9969260096549988,0.002075374126434326,0.00025965567328967154,0.00031440713792108,3.746430593309924e-05,3.9880995245766826e-05,44.263823087676606,0.24546106727679298,0.44874193834581466,1.8738073510758722,0.23422591888448402
TrustMark P,41,1.6528849300812e-05,47.81757379925389,0.9961115121841431,0.9967965483665466,nan,nan,0.00019806258205790073,0.9966122508049011,0.9967801570892334,0.9953371584415436,0.9941660165786743,0.993039608001709,0.002614140510559082,4.4084430555813015e-05,5.6547854910604656e-05,2.7743735699914396e-05,2.868988667614758e-05,45.5683506148097,0.24333449316772582,0.4457191206695971,1.8338759214390832,0.2292344901798854
TrustMark P,42,1.03629135992378e-05,49.84518122759439,0.9982680082321167,0.9993492364883423,nan,nan,0.0002674377174116671,0.9980076551437378,0.9982545375823975,0.9964992702007294,0.995594322681427,0.9952899813652039,0.002660214900970459,0.0004316694103181362,0.0005372903542593122,1.4465089407167397e-05,1.5184714129645727e-05,48.396788776800534,0.14086418432676098,0.2600686896736763,1.491983930869053,0.18649799135863163
TrustMark P,43,8.87610440258868e-06,50.517775981478366,0.9976930618286133,0.9979986548423767,nan,nan,0.00026400707429274917,0.9978572130203247,0.9979269504547119,0.9975535869598389,0.9962142109870911,0.9949990510940552,0.0017127394676208496,6.202347867656499e-05,7.171197648858652e-05,1.285813414142467e-05,1.3423821883407072e-05,48.90822047809506,0.1743959051401849,0.3364550777329261,1.6688639224098267,0.20860799030122834
TrustMark P,44,1.768587935657706e-05,47.523733418308694,0.9902359247207642,0.9978968501091003,nan,nan,0.00014800546341575682,0.9891527891159058,0.9897052645683289,0.9819831252098083,0.9782391786575317,0.9758240580558777,0.01146608591079712,6.994356954237446e-05,7.932347944006324e-05,2.4318320356542245e-05,2.6206868369627045e-05,46.14066424673819,0.15060770033121335,0.2693394083160421,1.5231221614156671,0.1903902701769584
TrustMark P,45,1.2377237908367533e-05,49.073762612117775,0.9985268115997314,0.9993473887443542,nan,nan,0.00031391766970045865,0.9985290765762329,0.9986708164215088,0.9972132742404938,0.9966774582862854,0.9965648651123047,0.0019933581352233887,0.00022956874454393983,0.00024490588111802936,3.0522111046593636e-05,3.294506223028293e-05,45.153854319170144,0.4364951413073965,0.8914900124413684,2.810991098746705,0.35137388734333813
TrustMark P,46,1.8884215023717843e-05,47.239010631506275,0.9991754293441772,0.9989742636680603,nan,nan,0.0002804759133141488,0.9992439150810242,0.9994277954101562,0.9987291097640991,0.9985186457633972,0.9983285665512085,0.0009091496467590332,0.00017854818725027144,0.0001842696510720998,2.919300095527433e-05,3.217537596356124e-05,45.34721258512289,0.21205637795266252,0.3830822060918491,1.7237722860044364,0.21547153575055455
TrustMark P,47,1.0560655027802568e-05,49.7630914372099,0.9977079629898071,0.9990015029907227,nan,nan,0.0003042705066036433,0.9975788593292236,0.9975258708000183,0.9958152770996094,0.9948187470436096,0.9941126108169556,0.0027071237564086914,0.000475492823170498,0.00052769819740206,1.2611586498678662e-05,1.336625518888468e-05,48.99230277084146,0.08244265548887154,0.15468299303935296,1.3163867481228302,0.16454834351535377
TrustMark P,48,1.868960498541128e-05,47.28399877565473,0.9989138841629028,0.9994562864303589,nan,nan,0.00017787519027478993,0.9987510442733765,0.9988481998443604,0.9981547892093658,0.9967457056045532,0.9956141710281372,0.002102494239807129,0.00014248245861381292,0.00014925845607649535,2.466999831085559e-05,2.6149300538236275e-05,46.07830880246223,0.1471502650060566,0.25734559713484406,1.4102521353870734,0.17628151692338417
TrustMark P,49,1.405928469466744e-05,48.52036774697514,0.9986127614974976,0.999346137046814,nan,nan,0.00036880464176647365,0.9984671473503113,0.9988124370574951,0.9972908198833466,0.9957835078239441,0.9943422675132751,0.0030289292335510254,0.0002159534633392468,0.0002726379898376763,2.1459845811477862e-05,2.260498786199605e-05,46.68373402755198,0.1876084967041471,0.33984261014371747,1.6204739227654315,0.20255924034567893
