replicate,global_bootstrap_mse,ours_bootstrap_mse,global_paper_psnr,ours_paper_psnr,ours_minus_global_paper_psnr
4542,0.00022454822552390397,0.00019595625286456198,36.48690372568409,37.078408738483006,0.591505012798919
4543,0.0002352316433098167,0.000205507270002272,36.28504257466303,36.87172809962983,0.5866855249667964
4544,0.00024037591443629936,0.0002081992686726153,36.19109050610423,36.815208003394375,0.6241174972901433
4545,0.00023364429536741228,0.00020437680010218173,36.314448181949814,36.89568404816426,0.581235866214449
4546,0.00024140200723195447,0.00020960462425136938,36.172591231113394,36.7859914027276,0.6134001716142095
4547,0.00023724561178823934,0.0002077243593521416,36.24801811751156,36.825125717754524,0.5771076002429609
4548,0.00022398756962502375,0.00019605372217483817,36.497760825276806,37.07624907994494,0.5784882546681303
4549,0.00023964498657733202,0.00021120487654116004,36.20431652107515,36.75296058531849,0.5486440642433408
4550,0.00024357030051760375,0.00021244253555778415,36.133756680410485,36.72758523802595,0.5938285576154669
4551,0.0002249117984320037,0.00019702906924067064,36.4798776172971,37.054696942472056,0.5748193251749569
4552,0.0002533730151480995,0.0002227624657098204,35.96239640424655,36.52157983643463,0.5591834321880853
4553,0.00022696241037920117,0.0001977163428091444,36.4404606490683,37.039574313515466,0.5991136644471666
4554,0.0002402486596838571,0.00020808252011192963,36.19339026525301,36.81764400988668,0.6242537446336698
4555,0.00023786671925336123,0.00020773266529431567,36.23666317339367,36.82495206682845,0.588288893434779
4556,0.0002448528370587155,0.00021416242816485465,36.11094859537098,36.692567177801294,0.5816185824303162
4557,0.00023731189547106623,0.00020755356701556593,36.246804918376,36.82869798436436,0.5818930659883605
4558,0.00023973686795216053,0.00020899279363220557,36.20265172820953,36.79868688720167,0.5960351589921373
4559,0.00024302705191075802,0.00021160473785130306,36.14345381374253,36.74474612630984,0.6012923125673098
4560,0.00022389069868950173,0.00019542545516742393,36.49963948367068,37.09018867849952,0.5905491948288457
4561,0.0002409594412893057,0.00021134935435838996,36.180560524733046,36.74999074539561,0.5694302206625608
4562,0.00023635505756828935,0.00020782919222256169,36.2643510014973,36.82293450374907,0.5585835022517642
4563,0.00024200603744247928,0.00021120980411069469,36.16173799328466,36.752859262312626,0.5911212690279655
4564,0.00023994882620172574,0.00020874742825981228,36.19881370238166,36.80378866260899,0.6049749602273238
4565,0.00023811103194020688,0.00020878610725048928,36.232204827985385,36.802984029168265,0.5707792011828801
4566,0.00022363970812875778,0.00019353274692548438,36.50451083208896,37.1324553914243,0.6279445593353401
4567,0.00021451294567668812,0.0001879314045072533,36.68546493379965,37.26000640524387,0.5745414714442205
4568,0.00024880550656234844,0.00021579983324045314,36.0414001207134,36.65948895254494,0.6180888318315425
4569,0.00024910471023758873,0.00021645658736815676,36.03618060456857,36.64629192876426,0.6101113241956924
4570,0.00023239457397721707,0.00019961038429755718,36.33774016209689,36.99816869231924,0.6604285302223474
4571,0.00024064328550593928,0.00021004949347116052,36.18626251619706,36.77678361414469,0.5905210979476294
4572,0.00023227338067954406,0.0002033241928438656,36.340005589746426,36.91810943086101,0.5781038411145829
4573,0.00023368155729258433,0.00020497399236774072,36.31375561814537,36.88301239859928,0.5692567804539053
4574,0.0002345896582119167,0.00020324052864452823,36.29691137491148,36.91989684126321,0.6229854663517287
4575,0.00024679146968992427,0.00021463865472469478,36.076698557028955,36.682920623239696,0.6062220662107407
4576,0.00024291025794809685,0.0002123036904959008,36.14554144823575,36.73042456384756,0.5848831156118166
4577,0.00023173492081696168,0.00020184436085401102,36.35008516165337,36.949833794426496,0.5997486327731281
4578,0.0002384159658686258,0.0002068166751996614,36.22664664802318,36.84414447902862,0.6174978310054442
4579,0.00022909546009032057,0.00019852682627970352,36.399835169968,37.02180800144884,0.6219728314808393
4580,0.00024195597507059574,0.0002117098562302999,36.16263648578513,36.74258922770433,0.5799527419192003
4581,0.00023463972931494936,0.00020449615403776987,36.295984510379526,36.89314855362657,0.5971640432470409
4582,0.0002298106122179888,0.00020017709495732562,36.38629920289604,36.985856176795636,0.5995569738995954
4583,0.0002474888454889879,0.00021663962077582256,36.0644437027283,36.64262113219801,0.5781774294697115
4584,0.0002273299830267206,0.00019938403158448637,36.43343280490147,37.00309626728688,0.5696634623854067
4585,0.00023142164282035081,0.00020336289861006663,36.3559602776146,36.9172827657869,0.5613224881723013
4586,0.0002302499520010315,0.0002014138925005682,36.37800451666138,36.95910577336254,0.5811012567011602
4587,0.0002187261453946121,0.00019014989375136792,36.60099300538343,37.20903912919806,0.6080461238146313
4588,0.0002379856785410084,0.0002072085821419023,36.23449177051698,36.835922609939665,0.601430839422683
4589,0.00022586772334761917,0.00019628264155471697,36.461458256247276,37.071181059544315,0.6097228032970392
4590,0.000220085367327556,0.00019130887114442884,36.57408831141109,37.18264890925417,0.6085605978430806
4591,0.00023589809017721564,0.00020703090936876833,36.27275575133286,36.83964810262057,0.5668923512877129
4592,0.00024384320102399215,0.00021280769055010752,36.1288934915147,36.72012681343516,0.5912333219204555
4593,0.00022574123169761152,0.0001983235141960904,36.463891096713695,37.02625790685331,0.5623668101396149
4594,0.00023948040208779275,0.0002107253993744962,36.20730021344947,36.76283114399625,0.5555309305467802
4595,0.00023180742689874023,0.00020335671229986473,36.34872653750035,36.91741488040898,0.5686883429086294
4596,0.0002200121371424757,0.00019019258383195847,36.57553360320482,37.208064214871996,0.6325306116671783
4597,0.00022795213182689623,0.00019833485945127904,36.42156341885673,37.026009472328646,0.6044460534719178
4598,0.0002346137713175267,0.0002025054002297111,36.296464993318416,36.93563390924901,0.6391689159305969
4599,0.00021725152211729437,0.00018949089688248931,36.630371720952866,37.22411648643997,0.5937447654871022
4600,0.0002599852721323259,0.00023036307946313172,35.85051253616979,36.375871245122205,0.5253587089524174
4601,0.0002477284474298358,0.0002161132637411356,36.060241191613635,36.65318577897821,0.5929445873645776
4602,0.00023169485240941867,0.00020020728203235194,36.35083614872167,36.98520130208588,0.6343651533642145
4603,0.00025653826887719335,0.00022429714386817067,35.90847840211043,36.4917625655609,0.5832841634504646
4604,0.00024326964921783656,0.00021432839886983856,36.13912071091521,36.689202804032284,0.5500820931170765
4605,0.00024306602979777382,0.0002130291485809721,36.1427573265091,36.71560968383949,0.5728523573303903
4606,0.0002263446169672534,0.0001969396200729534,36.45229829638873,37.05666904237094,0.6043707459822087
4607,0.0002355809186701663,0.00020372635102830828,36.27859888977688,36.90952793454256,0.6309290447656792
4608,0.00023279027896933258,0.00020182493346510455,36.3303515923746,36.95025182016812,0.6199002277935222
4609,0.00023219064489239826,0.00020184185123071075,36.3415528224368,36.94988779258241,0.6083349701456058
4610,0.00024427187716355545,0.0002144111436791718,36.12126530143744,36.68752646625705,0.5662611648196076
4611,0.00023337437305599452,0.00020428511110367253,36.31946835743187,36.89763284866072,0.578164491228847
4612,0.00024234306620201095,0.00020882467972114683,36.1556940157887,36.80218176008279,0.6464877442940917
4613,0.00022877197887282818,0.0001993108179885894,36.405971711646885,37.00469128468376,0.598719573036874
4614,0.00023882573819719255,0.00020948755234712735,36.219188711998285,36.788417775070485,0.5692290630721999
4615,0.00023764675570419057,0.00020739135041367263,36.24068110211576,36.83209360511811,0.5914125030023527
4616,0.0002310909825609997,0.0002014370317920111,36.3621700086622,36.95860686590105,0.5964368572388494
4617,0.00023040906206006184,0.00020140800654189662,36.375004439758904,36.95923268996653,0.584228250207623
4618,0.00023068003356456756,0.00020024290162837133,36.36989994070116,36.984428701913835,0.6145287612126751
4619,0.00022981088171945884,0.0001999072829494253,36.38629410987916,36.991713835350545,0.6054197254713856
4620,0.00026073555229231713,0.00022736081387847662,35.8379974707616,36.432843847794715,0.5948463770331145
4621,0.00024358900380320848,0.00021184721466852352,36.1334232069999,36.739772416561124,0.6063492095612233
4622,0.00024701938295038415,0.00021676844655303286,36.07268967476687,36.640039347038275,0.5673496722714049
4623,0.00025292488891864195,0.00022044720884878188,35.97008432070475,36.566953955414284,0.5968696347095346
4624,0.00024216465360950678,0.00020979254273697734,36.15889246257336,36.78209953252759,0.6232070699542263
4625,0.00023338612110819666,0.00020380261441459879,36.319249739347896,36.90790249090383,0.5886527515559337
4626,0.0002447758347261697,0.00021404621977126227,36.11231459741788,36.694924377524856,0.5826097801069778
4627,0.00024580624973168596,0.00021519265283131972,36.094070791815454,36.671725605580924,0.57765481376547
4628,0.00024559872050303964,0.00021472773456480355,36.09773900071248,36.68111857796889,0.5833795772564088
4629,0.00023541601171018557,0.00020471059717237948,36.28164002151487,36.88859674805186,0.6069567265369926
4630,0.0002450463332934305,0.00021427031955681742,36.107517915898086,36.69037982693169,0.5828619110336035
4631,0.00025493573950370775,0.00022384575800970196,35.93569276412976,36.500511313025804,0.5648185488960422
4632,0.00023602014232892543,0.00020578502037096769,36.27050932076406,36.865862418525104,0.5953530977610413
4633,0.00023304520698729902,0.00020343184121884405,36.32559824721841,36.915810701774504,0.5902124545560952
4634,0.00023645678826142102,0.00020751054311404004,36.26248213633503,36.829598329281374,0.5671161929463437
4635,0.00023847658070735633,0.0002087365198531188,36.22554263873165,36.80401561556638,0.5784729768347248
4636,0.00024336410977412014,0.00021345517568988726,36.13743469147621,36.70693310308117,0.5694984116049611
4637,0.00022422270645620302,0.0001964322497951798,36.49320409629975,37.06787209225763,0.5746679959578813
4638,0.00024397614062763752,0.00021446684404509143,36.12652642925254,36.68639838962979,0.5598719603772437
4639,0.00022818599885795265,0.0001995663100387901,36.41711006741978,36.99912772663792,0.5820176592181454
4640,0.0002448370258207433,0.0002158249865169637,36.111229047711376,36.658982775480844,0.547753727769468
4641,0.00023325965710682795,0.00020379127672640607,36.32160367125353,36.90814409881445,0.5865404275609194
4642,0.0002220089381444268,0.00019292076700367034,36.53629540375213,37.146210201028424,0.6099147972762964
4643,0.00023323192028328776,0.00020437866565771402,36.32212011999589,36.89564440585774,0.5735242858618506
4644,0.00022964130039326847,0.00020157653372734785,36.389500025115176,36.95560027116902,0.5661002460538427
4645,0.0002375634913914837,0.00020727596536744387,36.24220300666807,36.8345105349439,0.5923075282758319
4646,0.0002560568318585865,0.00022376255044946448,35.91663632253318,36.50212596512216,0.585489642588982
4647,0.00024110432801535353,0.000209716634999495,36.1779499361958,36.783671193584446,0.6057212573886446
4648,0.00023878367093857378,0.00020911867875838652,36.21995375464546,36.7960717368929,0.5761179822474389
4649,0.0002445350657217205,0.00021326226386008784,36.1165885532357,36.71085984903145,0.5942712957957497
4650,0.0002413039654493332,0.00021017897612182423,36.17435541089088,36.77410727941089,0.5997518685200092
4651,0.0002395939131383784,0.0002086429574410431,36.205242193544834,36.805962699319615,0.6007205057747811
4652,0.0002327129285549745,0.00020158629457000643,36.33179488461813,36.95538997995125,0.6235950953331226
4653,0.00024176356644602491,0.00020976558094844223,36.16609146335608,36.78265770815752,0.6165662448014402
4654,0.00022676711581880225,0.0001989072741707787,36.444199235616786,37.01349334148249,0.5692941058657013
4655,0.00023160731856478379,0.00020279562915675341,36.35247721446833,36.92941409563353,0.5769368811652029
4656,0.0002354497616761364,0.00020490654336754232,36.281017448168896,36.88444172867507,0.6034242805061751
4657,0.0002333077511866577,0.00020347235520603134,36.32070832394958,36.91494587898388,0.5942375550342973
4658,0.0002553865051595494,0.00022580829943763092,35.92802054956637,36.46260099905619,0.5345804494898232
4659,0.0002328461199067533,0.00020321175339631735,36.32930994652557,36.92051176862795,0.5912018221023772
4660,0.00023666023393161594,0.00020601331518264488,36.258747105328574,36.861047091285734,0.6022999859571598
4661,0.0002457213989691809,0.00021599429892376064,36.09557020770405,36.65557711713084,0.5600069094267894
4662,0.00023768633516738191,0.00020776764722540975,36.23995785591933,36.82422078171416,0.5842629257948317
4663,0.00023971603921381756,0.0002107640789472498,36.20302906688025,36.7620340505493,0.5590049836690554
4664,0.00022360864095389844,0.00019616663572378457,36.50511417931916,37.073748560448344,0.5686343811291863
4665,0.00022603714431170373,0.0001970019342843443,36.45820188091107,37.05529509651133,0.5970932156002604
4666,0.00023639261082280427,0.00020704420719994232,36.26366102786705,36.83936915928536,0.5757081314183097
4667,0.00022158559528179467,0.00019231417827541008,36.54458475410058,37.159886964178554,0.6153022100779708
4668,0.00023843052302254363,0.0002072552783647552,36.226381485470114,36.83494400051535,0.6085625150452358
4669,0.00022525125037645922,0.00019723596866242588,36.473327895604896,37.05013882664705,0.5768109310421536
4670,0.00023149578308220953,0.00020110674027819188,36.354569156646335,36.965733733785456,0.611164577139121
4671,0.00022777667531045153,0.00019963593367720023,36.42490750417578,36.99761284726266,0.5727053430868807
4672,0.00022779076476581395,0.00019828904885798692,36.42463887335713,37.027012704234295,0.6023738308771627
4673,0.0002501768205547705,0.00022012999572325497,36.017529311393766,36.57320774850114,0.5556784371073746
4674,0.00023346443776972592,0.00020356625347631052,36.317792635201165,36.91294216235867,0.5951495271575027
4675,0.0002513466801610775,0.00021961465856293216,35.997268466493395,36.583386755127925,0.5861182886345304
4676,0.00021679597557522357,0.00018895264307502657,36.639487839495885,37.236470287807265,0.5969824483113797
4677,0.00024107094708597287,0.00021039869519881904,36.17855125916704,36.76956957815399,0.5910183189869542
4678,0.0002384748010081239,0.00020753137534484267,36.22557504931209,36.82916235775713,0.6035873084450358
4679,0.0002422606511390768,0.00021375498559791594,36.15717119832454,36.700837470446416,0.5436662721218752
4680,0.00025925747613655405,0.00022696678963257,35.862687111277864,36.44037685249505,0.5776897412171849
4681,0.00023870736127719284,0.00020825885352678596,36.221341879778706,36.81396526746639,0.5926233876876879
4682,0.00023343120294157414,0.0002047572040464729,36.31841091908472,36.88760809359528,0.5691971745105633
4683,0.0002360469728591852,0.00020434106409084052,36.270015647263996,36.89644349393015,0.6264278466661537
4684,0.00021962981001706793,0.00019070150359766557,36.583087140976936,37.19645882719098,0.6133716862140446
4685,0.00023375821445370093,0.00020345656492281705,36.31233118726114,36.915282922262534,0.6029517350013975
4686,0.00023665740940487012,0.0002072181794210337,36.25879893844306,36.83572146243881,0.5769225239957549
4687,0.00022811454720795155,0.00019879563740687444,36.418470182275634,37.01593150476483,0.5974613224891954
4688,0.00023419446515617892,0.0002049133589025587,36.30423373057567,36.884297277454785,0.5800635468791171
4689,0.00023214831395307556,0.00020204365748213604,36.34234466180597,36.945547783009864,0.6032031212038973
4690,0.00023079533508280292,0.0002012353148893453,36.36772973541747,36.96295802364925,0.5952282882317803
4691,0.0002478324851836078,0.00021737990522524342,36.05841768132204,36.627806049284146,0.5693883679621052
4692,0.00022938642097869888,0.0002015447404119186,36.39432294667396,36.95628530876772,0.5619623620937588
4693,0.00023312647273996846,0.00020368478813907132,36.32408407251221,36.91041404352559,0.5863299710133845
4694,0.00024769365234533324,0.00021699291799450292,36.06085122952791,36.63554440004457,0.5746931705166602
4695,0.0002419609183561988,0.00021152412897208707,36.1625477580846,36.74640084640125,0.5838530883166513
4696,0.00023645263485377654,0.00020478951162658632,36.26255842164181,36.88692289685171,0.6243644752098945
4697,0.00022874264133861287,0.00019990917935501783,36.40652868310428,36.99167263652249,0.5851439534182106
4698,0.00023223595402669162,0.00020342527510365473,36.34070543311364,36.91595088010641,0.575245446992767
4699,0.00023902464919956401,0.00020925642806105316,36.21557310518964,36.79321192218496,0.5776388169953179
4700,0.00023135185008868575,0.00020194135955534876,36.35727023157408,36.947747242108086,0.5904770105340091
4701,0.0002480207837652415,0.00021764866862213238,36.05511924430425,36.6224398511963,0.5673206068920464
4702,0.00023950051952851937,0.00020794245909200982,36.20693540169567,36.82056824441199,0.6136328427163207
4703,0.00022111101396149024,0.00019288111245259641,36.55389623845689,37.147102978056814,0.5932067395999212
4704,0.00024728208431042733,0.00021478588052559644,36.06807347314283,36.679942714425366,0.611869241282534
4705,0.00023844396491767839,0.00020684678893303498,36.22613665203773,36.84351216656254,0.6173755145248094
4706,0.00023324587993556634,0.00020435620652278885,36.32186018908587,36.89612167750936,0.5742614884234953
4707,0.00023395116353640332,0.0002041774775716476,36.3087479053941,36.89992165803539,0.5911737526412892
4708,0.0002316912988317199,0.00020178110629785805,36.3509027583595,36.95119501204794,0.600292253688437
4709,0.00022665864002192394,0.00019838147039990872,36.44627721377732,37.02498895079444,0.578711737017116
4710,0.00023730370856355875,0.0002067724522203207,36.246954746098666,36.84507321698138,0.5981184708827172
4711,0.00024763122433796525,0.00021494415821507573,36.061945951014195,36.67674353707863,0.6147975860644337
4712,0.0002325386184384115,0.00020297280803788454,36.33504912098959,36.92562139969063,0.590572278701039
4713,0.000234709405049216,0.0002054691329249181,36.294695074225444,36.87253411779439,0.5778390435689431
4714,0.00022812316048657523,0.00020004511083243415,36.41830620199453,36.98872058453653,0.5704143825419976
4715,0.00023774781788233668,0.00020973184116883205,36.23883460451575,36.78335630602079,0.5445217015050403
4716,0.0002360634450451471,0.00020648043835535645,36.26971259191086,36.851210864615226,0.5814982727043656
4717,0.00024585194507380947,0.000214399202959612,36.093263514109125,36.68776833488996,0.5945048207808341
4718,0.00023323959932895378,0.00020510162285063415,36.321977133038736,36.88030903296738,0.5583318999286462
4719,0.00024327209626790136,0.00021091050701215863,36.139077025441146,36.759017843015855,0.6199408175747081
4720,0.00023676967772189527,0.00020540134428301827,36.25673916988244,36.87396718417482,0.6172280142923867
4721,0.00025299182656453924,0.0002218764851568267,35.96893509398325,36.53888722588973,0.5699521319064829
4722,0.0002306766202673316,0.0002003051165957004,36.36996420231492,36.983079569425804,0.6131153671108862
4723,0.00023682899394771083,0.00020564190112054348,36.255651299023214,36.868883898159694,0.6132325991364809
4724,0.0002516668030875735,0.00022051603504223748,35.991740676726025,36.565598248938294,0.573857572212269
4725,0.0002467023086501285,0.000215996794286184,36.078267863460155,36.65552694377551,0.5772590803153577
4726,0.00023471492575481535,0.0002043183028581552,36.29459292306621,36.89692727472982,0.6023343516636075
4727,0.00022701347421389073,0.0001978011237224564,36.4394836481977,37.03771245473543,0.5982288065377261
4728,0.00023327667964622377,0.0002033307365491055,36.32128674867544,36.9179696614953,0.5966829128198583
4729,0.0002356167495599948,0.00020493464078754186,36.277938395941135,36.88384625145354,0.605907855512406
4730,0.0002516227780142799,0.00021979344659484924,35.99250047176902,36.579852607302,0.5873521355329814
4731,0.00022844781138701365,0.0001988925482146442,36.41212998287182,37.01381488016265,0.6016848972908306
4732,0.00022622477525146678,0.000197787658253219,36.45459834575041,37.03800811423108,0.5834097684806707
4733,0.00024628106009913606,0.0002146063488908112,36.08568985687125,36.68357434059446,0.5978844837232131
4734,0.00023337541642831638,0.00020270499953767285,36.31944894099711,36.93135539689592,0.6119064558988043
4735,0.00023839931149268522,0.0002084331912919879,36.226950031908586,36.810331219983425,0.5833811880748385
4736,0.00022947442019358277,0.00020096394640859217,36.39265718788719,36.96881849446448,0.5761613065772906
4737,0.00023020092921797187,0.00020103605202166365,36.378929276505225,36.96726053076651,0.5883312542612842
4738,0.00024172573437681422,0.00021053569158539177,36.166771116821124,36.766742687374915,0.5999715705537909
4739,0.00023278011445654556,0.00020441054744878783,36.33054122607458,36.894966986516884,0.5644257604423046
4740,0.000234292283130344,0.00020581207820214332,36.30242015496511,36.865291420001085,0.5628712650359731
4741,0.00024757300998317077,0.00021292441611876713,36.06296703166815,36.717745350029325,0.6547783183611742
4742,0.00024159532156772912,0.00021131057961611078,36.1691147997223,36.75078758726789,0.5816727875455854
4743,0.00025045113055966795,0.00021848090953426435,36.01277003524409,36.605865049001345,0.5930950137572566
4744,0.00022414016973925754,0.00019652965856948869,36.49480303515182,37.06571900346519,0.570915968313372
4745,0.00023896943050203846,0.000206638528034091,36.2165765140919,36.847887004707665,0.6313104906157676
4746,0.00024411146150669084,0.00021270868048304693,36.124118291356474,36.72214786500828,0.5980295736518073
4747,0.0002418513671727851,0.00020858847885392605,36.16451453225213,36.807096830060644,0.6425822978085165
4748,0.00024057926988461985,0.00020804200641578064,36.18741797455815,36.81848966418548,0.6310716896273263
4749,0.00024227594898547976,0.00021370813832618295,36.15689696639745,36.70178938936286,0.5448924229654111
4750,0.00022743899491615594,0.00019791677012108268,36.43135072519741,37.035174050736686,0.603823325539274
4751,0.0002254121596342884,0.00019570091739296914,36.47022660075025,37.0840713848216,0.6138447840713468
4752,0.00021607238915748894,0.0001882598194060847,36.6540072595647,37.252423622578846,0.5984163630141452
4753,0.00024227095040259882,0.0002123140316689387,36.15698656998238,36.73021302701557,0.5732264570331935
4754,0.0002424814019468613,0.00021146605256944895,36.153215656868475,36.74759341599051,0.5943777591220325
4755,0.0002465788449626416,0.00021468819410074501,36.08044186094285,36.681918371560826,0.601476510617978
4756,0.00024011302652070297,0.0002114914622507058,36.195842781245766,36.747071600726166,0.5512288194804
4757,0.00024012317444430665,0.0002087646210566163,36.19565923876331,36.80343098494211,0.6077717461787984
4758,0.000234953771578148,0.00020582872908562423,36.29017579104826,36.864940075494395,0.5747642844461325
4759,0.00022714990162057803,0.00019705687591340393,36.43687446943783,37.054084066793706,0.617209597355874
4760,0.00023231533472426236,0.00020413998601725324,36.33922122243142,36.90071919312458,0.5614979706931607
4761,0.0002334308490389958,0.0002029911510180682,36.31841750338243,36.92522893849287,0.6068114351104441
4762,0.0002403572099865414,0.00021002856228733436,36.191428458240594,36.77721640502811,0.5857879467875193
4763,0.00024156887317076326,0.00021194581990130245,36.16959026512284,36.7377514437861,0.5681611786632601
4764,0.00023671154835028574,0.0002045598824042827,36.257805538053475,36.8917953464532,0.6339898083997255
4765,0.0002457338751992211,0.00021463348995894192,36.095349705121315,36.6830251270746,0.5876754219532856
4766,0.00023392298695398494,0.000204105764569249,36.309270991966216,36.90144729310086,0.5921763011346428
4767,0.00022749027761165052,0.0001997050762292929,36.430371593138446,36.99610895818572,0.5657373650472763
4768,0.000230430738592986,0.00020227053435519337,36.37459588135621,36.940673782226746,0.566077900870539
4769,0.0002335889605456032,0.0002025957146543078,36.315476859064596,36.93369745163647,0.6182205925718733
4770,0.00025321297202026473,0.0002204397218883969,35.965140493161684,36.56710145561695,0.6019609624552658
4771,0.00022808253270341084,0.00019928013702156023,36.41907973123147,37.00535986858106,0.5862801373495898
4772,0.00023827495431760326,0.00020921361196087673,36.22921605044671,36.79410062600267,0.5648845755559577
4773,0.00022838919860078023,0.0001994661329081282,36.41324439388552,37.001308320057944,0.5880639261724241
4774,0.00023872283345554023,0.0002078470154083334,36.22106039436971,36.82256207390616,0.6015016795364545
4775,0.0002333241971791722,0.0002041532553266734,36.32040219815488,36.9004369064111,0.5800347082562212
4776,0.0002444733469747007,0.00021262163296341895,36.11768481705069,36.72392550731453,0.6062406902638457
4777,0.00024506689223926517,0.00021375579497544096,36.1071535659369,36.70082102603337,0.5936674600964693
4778,0.00022815543663455174,0.00019975785369751975,36.41769178119658,36.99496136917879,0.5772695879822081
4779,0.0002310249366564676,0.00020207414723699913,36.363411401606825,36.94489245269964,0.5814810510928154
4780,0.0002210281795123592,0.00019311062205815688,36.55552353344096,37.14193837176743,0.5864148383264691
4781,0.0002376940695103258,0.00020773144206032157,36.23981653825336,36.824977640338375,0.5851611020850171
4782,0.0002360106591368094,0.0002065657774801366,36.270683822004,36.84941628037312,0.5787324583691174
4783,0.000250039862585254,0.0002187137576402165,36.01990748444975,36.60123897898307,0.5813314945333161
4784,0.00021998048701789231,0.00019222857401473447,36.576158407973224,37.161820557176036,0.5856621492028111
4785,0.00022665857861284166,0.00019827080017421395,36.446278390420275,37.02741240696212,0.5811340165418457
4786,0.00024471807497320695,0.0002145637385547161,36.11333952302398,36.6844367228732,0.5710971998492198
4787,0.00023608199844602496,0.00020600213203579188,36.269371271678416,36.86128284841584,0.5919115767374237
4788,0.00023343484906945377,0.0002042668664944358,36.31834308407244,36.89802073238449,0.5796776483120496
4789,0.00022939857910387218,0.00019880977342836558,36.39409276448957,37.015622696284616,0.6215299317950453
4790,0.00022070534294471144,0.00019311484909849243,36.56187153094266,37.14184330914574,0.5799717782030811
4791,0.0002400262578157708,0.00020959427114576102,36.19741245785393,36.7862059212622,0.5887934634082725
4792,0.0002301832879311405,0.00020001931610750035,36.379262107790176,36.98928061966898,0.6100185118788062
4793,0.00024186401773476974,0.00020904686505673453,36.16428737101494,36.79756340903664,0.6332760380216982
4794,0.0002347578847547993,0.0002041687662131153,36.29379812275934,36.90010695641874,0.6063088336593978
4795,0.00024386047472944484,0.0002119112605578266,36.12858585081662,36.73845965100476,0.6098738001881401
4796,0.00024691761907888574,0.00021550525212660432,36.07447919400891,36.66542141086511,0.5909422168561989
4797,0.0002439531814889051,0.00021333859418518842,36.12693513710494,36.70930571060338,0.5823705734984443
4798,0.00022851600573631003,0.0002013396398979239,36.41083375640021,36.9607071247284,0.5498733683281927
4799,0.0002267513860715553,0.00019668249937240034,36.444500495318664,37.06234281484455,0.6178423195258844
4800,0.00023663826694246383,0.0002056718009407632,36.25915023959425,36.868252490701636,0.6091022511073874
4801,0.00023487081052735447,0.00020692824036814273,36.291709534846234,36.841802352931346,0.5500928180851119
4802,0.0002257221456966363,0.00019634634954854847,36.46425830013817,37.069771686775425,0.6055133866372557
4803,0.0002221330674365163,0.00019286766910227017,36.533867861780266,37.14740568142992,0.6135378196496575
4804,0.00023810726503143087,0.00020725908543681726,36.232273533774546,36.83486422569772,0.6025906919231758
4805,0.00026039109245175497,0.00022787045571021736,35.84373876345077,36.42311979136333,0.5793810279125537
4806,0.0002380799289676361,0.00020764991029864177,36.23277215708175,36.82668252162161,0.593910364539866
4807,0.0002218998983153142,0.00019291960721602665,36.53842896781548,37.14623630972039,0.6078073419049161
4808,0.00023210752755403518,0.00020320946321589873,36.34310774571367,36.920560713549015,0.5774529678353488
4809,0.00024381206545513124,0.0002127488882979378,36.129448063840485,36.7213270060804,0.5918789422399158
4810,0.00023391110298689454,0.00020422427565790712,36.30949163178031,36.89892635620064,0.5894347244203288
4811,0.00024197960417950525,0.00021372313873143866,36.16221238009586,36.701484564069006,0.5392721839731465
4812,0.0002306486535235308,0.00019984296610346065,36.370490763646565,36.99311133049173,0.6226205668451641
4813,0.0002601829342893325,0.0002265904811793007,35.847211927361286,36.44758338330232,0.6003714559410369
4814,0.00023232143867062404,0.00020232472888892516,36.33910711565492,36.93951032880907,0.6004032131541521
4815,0.0002468343608779833,0.00021444592712214217,36.07594383937887,36.68682197712044,0.6108781377415653
4816,0.00023978739918675273,0.00021066695626359433,36.20173642786157,36.76403579426544,0.5622993664038702
4817,0.00023334695026278496,0.00020300249074352904,36.31997870770678,36.92498633468391,0.6050076269771267
4818,0.00022944121446926146,0.00019790156686212866,36.393285672156466,37.03550767305061,0.6422220008941437
4819,0.00022930521401576698,0.00019992497720522806,36.39586070030064,36.9913294482749,0.5954687479742589
4820,0.00024067766207735986,0.00020971884310711175,36.18564215860094,36.78362546693501,0.5979833083340651
4821,0.00024698324501514434,0.00021502936171600596,36.07332507648345,36.67502234221141,0.6016972657279638
4822,0.0002244606683962047,0.0001940578583162278,36.48859748179484,37.12068765939822,0.6320901776033807
4823,0.00024005680141272022,0.00020927028905134648,36.19685984865952,36.79292425827467,0.5960644096151455
4824,0.0002234774615499191,0.00019545023824321106,36.50766270375789,37.08963795850057,0.5819752547426802
4825,0.00023880215536337346,0.0002079021927784197,36.2196175770098,36.82140930069466,0.6017917236848618
4826,0.00023191204207250848,0.00020299089141190052,36.346766999611525,36.925234492705336,0.578467493093811
4827,0.00024356862966669722,0.00021160326316021382,36.133786472376755,36.74477639276043,0.6109899203836733
4828,0.00023951794020831584,0.00020783609797945247,36.206619518039986,36.82279019859865,0.6161706805586675
4829,0.00022944193216972052,0.00019871029595378787,36.39327208728845,37.01779629819869,0.6245242109102378
4830,0.00024891897686757147,0.00021524651878280566,36.0394199276583,36.67063863733279,0.6312187096744921
4831,0.0002338033018168062,0.00020219638856360688,36.31149359937678,36.94226605623871,0.6307724568619264
4832,0.00023977473756531253,0.0002087064619990997,36.20196575673903,36.80464104038981,0.6026752836507825
